ean,name,curve,book,price,drogal_price,drogasil_price,drogal_observation,drogasil_observation
"7898215153238","WHEY PIRACANJUBA BAUNILHA ZERO LACTOSE 250ML","E","","8,50","9,15","10,79","","Leve 4 unidades por R$ 8,09 cada"
"7898215157243","LEITE PIRACANJUBA EXCELLENCE COMPOSTO LACTEO 800G","E","LEITE","30,93","34,55","35,99","","Leve 2 unidades por R$ 25,19 cada"
"7898215157526","WHEY PIRACANJUBA PASTA DE AMENDOIM ZERO LACTOSE 250ML","E","","7,95","9,15","10,79","","Leve 4 unidades por R$ 8,09 cada"
"7898215157663","BEBIDA LACTEA PIRACANJUBA EXCELLENCE 200ML","E","","5,99","5,09","3,49","",""
"7898215157847","WHEY PRONTO PIRACANJUBA MORANGO 250ML","E","","6,05","","8,59","","Leve 4 unidades por R$ 6,44 cada"
"7898215157854","WHEY PRONTO PIRACANJUBA CHOCOLATE 250ML","E","","6,05","","8,59","","Leve 4 unidades por R$ 6,44 cada"
"7898216296767","ESPREMEDOR DE FRUTAS ULTRA","E","","55,18","","","",""
"7898216360147","GN CLORIDRATO DE BROMEXINA 0,8MG/ML XPE 120ML PHARLAB","D","01 - Preço Controlado Plugpharma","14,43","","","",""
"7898216360178","GN CLORIDRATO DE BROMEXINA XPE ADT 120ML","E","02 - Preço Controlado Plugpharma","17,20","","","",""
"7898216360406","GN FLUCONAZOL 150MG C/2 CAPS","E","02 - Preço Controlado Plugpharma","13,99","","","",""
"7898216360420","GN DIGOXINA 0,25MG C/30 CPR PHARLAB","E","BORA VENDER GENÉRICO 3.0","15,15","9,99","12,79","",""
"7898216360598","ARTRITEC 15MG C/10 CPR","E","01 - Preço Controlado Plugpharma","18,45","","21,19","",""
"7898216360604","GN GLICLAZIDA 30MG C/30 CPR PHARLAB","E","BORA VENDER GENÉRICO 3.0","20,33","15,09","21,19","",""
"7898216360611","GN GLICLAZIDA 30MG C/60 CPR PHARLAB","E","BORA VENDER GENÉRICO 3.0","32,28","28,99","38,39","",""
"7898216360635","GN GLICLAZIDA 60MG C/30 CPR PHARLAB","E","BORA VENDER GENÉRICO 3.0","39,26","38,29","44,79","",""
"7898216360659","GN GLICLAZIDA 60MG C/60 CPR PHARLAB","E","BORA VENDER GENÉRICO 3.0","61,97","59,49","67,19","",""
"7898216360727","GN SECNIDAZOL 1000MG C/02 CPR PHARLAB","E","02 - Preço Controlado Plugpharma","13,72","10,89","11,59","",""
"7898216360765","VAZIDIN MR 35MG C/30 CPR","E","SIMILAR PRA VENDER MUITO!","59,05","58,29","64,19","",""
"7898216360772","VAZIDIN MR 35MG C/60 CPR PHARLAB","E","PROPAGADO","106,23","111,89","118,50","",""
"7898216360864","GN CLORIDRATO DE LIDOCAINA 20MG/G 30G PHARLAB","E","BORA VENDER GENÉRICO 3.0","17,49","14,69","17,99","",""
"7898216361045","DOXICLIN 100MG C/15 CPR","E","03 - Preço Controlado Plugpharma","36,75","","25,59","",""
"7898216361069","GN LIDOCAINA 50MG/G POM 25G PHARLAB","E","BORA VENDER GENÉRICO 3.0","14,29","10,49","13,89","",""
"7898216361076","ESCOPEN COMPOSTO 10+250MG C/20 CPR PHARLAB","E","03 - Preço Controlado Plugpharma","16,83","","","",""
"7898216361403","LABCAINA 50MG/G POM 25G","E","SIMILAR PRA VENDER MUITO!","8,99","","17,69","",""
"7898216361595","GN DIGOXINA 0,25MG C/20 CPR(PHA)","E","02 - Preço Controlado Plugpharma","10,45","7,99","8,68","","Leve 3 unidades por R$ 7,1 cada"
"7898216361977","GN CETOCONAZOL+BETAMETASONA+SULF NEO 20+0,5+2,5MG/G CR 30G","E","BORA VENDER GENÉRICO 3.0","22,22","","15,79","",""
"7898216362431","GN CLORIDRATO DE PROPRANOLOL 40MG C/30 CPR PHARLAB","E","01 - Preço Controlado Plugpharma","6,73","5,49","6,75","",""
"7898216363209","GN SUCCINATO DE METOPROLOL 25MG C/30 CPR","E","BORA VENDER GENÉRICO 3.0","15,70","14,93","19,99","",""
"7898216363278","GN SUCC METOPROLOL 50MG C/30CPR REV","E","02 - Preço Controlado Plugpharma","40,01","31,09","47,07","",""
"7898216363445","GN CLARITROMICINA 500MG C/14CPR (PHARLAB)","E","02 - Preço Controlado Plugpharma","114,06","49,90","64,19","",""
"7898216363841","AGIL C 45MG ADULTO C/25 GOMAS","E","SIMILAR PRA VENDER MUITO!","16,70","","","",""
"7898216363889","GN CLOR DE NEBIVOLOL 5MG C/30 CPR PHARLAB","E","02 - Preço Controlado Plugpharma","40,16","32,79","","",""
"7898216364367","GN CLORIDRATO DE DOXICICLINA 100MG C/20 CPR PHARLAB","E","01 - Preço Controlado Plugpharma","22,29","22,09","20,59","",""
"7898216364510","AZITROPHAR 200MG/5ML 600MG SUSP PHARLAB","E","02 - Preço Controlado Plugpharma","29,66","","30,59","",""
"7898216364527","AZITROPHAR 900MG","E","02 - Preço Controlado Plugpharma","40,01","","37,99","",""
"7898216364930","LABCAINA 20MG/G GELEIA 30G","E","02 - Preço Controlado Plugpharma","11,30","","10,99","",""
"7898216364978","HERVIRAX 30MG/G POM OFT 4,5G","E","SIMILAR PRA VENDER MUITO!","54,50","","140,50","",""
"7898216365166","GN CLORIDRATO DE DOXICICLINA 100MG C/15 CPR PHARLAB","E","02 - Preço Controlado Plugpharma","28,21","20,39","29,59","",""
"7898216365449","GN ACICLOVIR POM OFTALMICA 30MG/G 40,5G PHARLAB","E","BORA VENDER GENÉRICO 3.0","70,33","56,95","55,79","",""
"7898216365562","GN CLORIDRATO DE ONDANSETRONA 4MG C/10 CPR PHARLAB","E","02 - Preço Controlado Plugpharma","16,91","","20,39","",""
"7898216365586","GN CLORIDRATO DE ONDANSETRONA 8MG C/10 CPR PHARLAB","E","02 - Preço Controlado Plugpharma","33,33","27,79","27,29","",""
"7898216365685","GN AZITROMICINA 600MG PO SUSP 15ML PHARLAB","E","02 - Preço Controlado Plugpharma","27,64","19,99","20,29","",""
"7898216365708","GN AZITROMICINA 500MG C/5 CPR (PHARLAB)","E","02 - Preço Controlado Plugpharma","21,29","16,59","17,49","",""
"7898216365715","GN AZITROMICINA 900MG PO SUSP 22,5ML PHARLAB","E","02 - Preço Controlado Plugpharma","39,36","38,77","21,19","",""
"7898216365784","GN DICLORIDRATO DE MANIDIPINO 10MG C/30 CPR PHARLAB","E","BORA VENDER GENÉRICO 3.0","90,94","86,73","90,49","",""
"7898216366286","GN SINVASTATINA 10MG C/30 CPR PHARLAB","E","03 - Preço Controlado Plugpharma","11,74","9,99","7,39","",""
"7898216366309","GN SINVASTATINA 20MG C/30 CPR PHARLAB","E","BORA VENDER GENÉRICO 3.0","10,27","6,26","12,09","",""
"7898216366323","GN SINVASTATINA 40MG C/30 CPR PHARLAB","A","BORA VENDER GENÉRICO 3.0","14,10","12,11","20,79","",""
"7898216366392","GN ROSUVASTATINA CALCICA 20MG C/30 CPR REVEST PHARLAB","E","BORA VENDER GENÉRICO 3.0","38,90","","28,59","",""
"7898216367245","GN OMEPRAZOL 20MG C/56 CAPS DURA","E","01 - Preço Controlado Plugpharma","30,12","","17,29","",""
"7898216367429","GN ACICLOVIR 200MG C/25 CPR","E","02 - Preço Controlado Plugpharma","50,75","24,67","22,59","",""
"7898216367498","GN DIMESILATO DE LISDEXANFETAMINA 30MG C/30 CPR PHARLAB","E","02 - Preço Controlado Plugpharma","239,78","250,09","253,89","",""
"7898216367535","GN CETOCONAZOL 200MG C/10 CPR PHARLAB","E","02 - Preço Controlado Plugpharma","19,26","14,49","","",""
"7898216367610","GN DIMESILATO DE LISDEXANFETAMINA 50MG C/30 CPR PHARLAB","E","02 - Preço Controlado Plugpharma","290,78","307,89","307,88","",""
"7898216367726","GN CAPTOPRIL 25MG C/30 CPR PHARLAB","E","02 - Preço Controlado Plugpharma","4,77","5,40","","",""
"7898216370238","DICAZID MR 30MG C/30 CPR","E","02 - Preço Controlado Plugpharma","19,33","","","",""
"7898216370245","DICAZID MR 30MG C/60 CPR","E","02 - Preço Controlado Plugpharma","32,90","","","",""
"7898221455623","FERRO A VAPOR CADENCE 110V","E","","39,90","","","",""
"7898225520464","BEST WHEY ATLHETICA NUTRITION DADINHO AMENDOIM 900G","E","","209,90","","","",""
"7898225521751","GO ENERGY GEL ATLTHETICA NUTRITION GUARANA C/ ACAI 30G","E","","3,50","","3,79","",""
"7898225521942","GO ENERGY GEL ATLHETICA NUTRITION LARANJA C/ACEROLA 30G","E","","3,50","","4,99","",""
"7898225521959","GO ENERGY GEL ATLHETICA NUTRITION MORANGO C/ LIMAO 30G","E","","3,50","","4,99","",""
"7898225522383","MALTODEXTRIN GUARANA C/ ACAI 1KG","E","","25,50","","","",""
"7898225522390","MALTODEXTRIN LIMA-LIMAO 1KG","E","","30,00","","","",""
"7898225522437","MALTODEXTRIN LARANJA C/ ACEROLA 1KG","E","","22,00","","38,90","",""
"7898225522499","X7 ORIGINAL ATLHETICA NUTRITION BLUE ICE 300G","E","","94,50","","","",""
"7898225522581","X7 ORIGINAL ATLHETICA NUTRITION CITRUS 300G","E","","94,50","","","",""
"7898225522628","X7 ORIGINAL ATLHETICA NUTRITION MIX BERRIES 300G","E","","94,50","","","",""
"7898225522642","X7 ORIGINAL ATLHETICA NUTRITION PINK LEMONADE 300G","E","","94,50","","","",""
"7898225523588","GO ENERGY GEL ATLTHETICA NUTRITION GUARANA C/ ACAI 30G CX C/10","E","","35,00","","","",""
"7898225523595","GO ENERGY GEL ATLHETICA NUTRITION LARANJA C/ACEROLA 30G CX C/10","E","","35,00","","","",""
"7898225523618","GO ENERGY GEL ATLHETICA NUTRITION MORANGO C/ LIMAO 30G CX C/10","E","","35,00","","","",""
"7898225524615","SUPL ALIMENTAR ATLHETICA NUTRI X7 PRE WORKOUT ORANGE 300G","E","","92,90","","","",""
"7898225524646","SUPL ALI ATLHETICA NUTRI X7 PRE WORKOUT PINK LEMONADE300G","E","","92,90","","","",""
"7898225525179","BEST WHEY ATLHETICA NUTRITION LEITE CACAU E AVELA 900G","E","","209,90","","","",""
"7898228058285","GEL ANTISSEPTICO P/MAOS LSV 70% 500ML","E","","10,50","","","",""
"7898233930262","TIN DA ALEGRIA VERMELHO 120ML","E","","19,90","","","",""
"7898233930378","TIN DA ALEGRIA VERDE 120ML","E","","19,90","","","",""
"7898233930385","TIN DA ALEGRIA AZUL 120ML","E","","19,90","","","",""
"7898233930408","TIN DA ALEGRIA AMARELO 120ML","E","","19,90","","","",""
"7898233930439","TIN DA ALEGRIA ROXO 120ML","E","","19,90","","","",""
"7898233930446","TIN DA ALEGRIA OURO 120ML","E","","19,90","","","",""
"7898233930453","TIN DA ALEGRIA PRATA 120ML","E","","19,90","","","",""
"7898233931412","BLOQUEADOR ODOR SANIT ORIGINAL 60ML","E","","22,90","","19,90","","Leve 2 unidades por R$ 14,93 cada"
"7898233931665","BLOQUEADOR ODOR SANIT ESPECIARIAS 60ML","E","","22,90","","","",""
"7898244720029","KIT CALCITRAN MDK C/90 CPR","E","","108,59","","","",""
"7898244720067","LOCAO HIDRAT DERMOVANCE AI 200ML CR 40 G","E","DERMOCOSMETICOS","89,91","75,65","78,99","",""
"7898244720371","BELPELE 0,1% GEL 30GR","E","02 - Preço Controlado Plugpharma","36,90","39,09","38,59","",""
"7898258950313","MEL BALDONI FLORES LARANJEIRA E SILVESTRE 1,1KG","E","","75,90","","","",""
"7898258951150","MEL BALDONI ORGANICO 300G","E","","28,90","","39,05","",""
"7898266620048","BRILHO LABIAL KOLOSS 01 INCOLOR","E","","22,90","","","",""
"7898266620116","SOMBRA KOLOSS UNO COR 201","E","","15,50","","","",""
"7898266620185","SOMBRA KOLOSS UNO COR 208","E","","15,50","","","",""
"7898266620253","BRILHO LABIAL KOLOSS 07 CHOCOCREAM","E","","22,50","","","",""
"7898266620604","LIP GLOSS KOLOSS VITAMINA E 3,5G","E","","21,35","","","",""
"7898266620765","BRILHO LABIAL KOLOSS 10 ROSA LIGHT","E","","22,90","","","",""
"7898266620789","MASC CILIOS KOLOSS INCOLOR 7G","E","","28,90","","","",""
"7898266620796","MASC CILIOS KOLOSS PRETA 7G","E","","27,90","","","",""
"7898266620826","SOMBRA KOLOSS UNO COR 219","E","","18,50","","","",""
"7898266620857","PO COMP KOLOSS N 02 9G","E","","18,90","","","",""
"7898266620901","PO COMP KOLOSS N 07 9G","E","","22,90","","","",""
"7898266621083","DELINEADOR KOLOSS LAPISEIRA P/OLHOS PRETO","E","","21,50","","","",""
"7898266621229","BATOM KOLOSS BOMBOM 107","E","","14,90","","","",""
"7898266621250","BATOM KOLOSS LIP STICK CACAU COR 110","E","","13,90","","","",""
"7898266621298","BATOM KOLOSS PAIXAO 114","E","","14,90","","","",""
"7898266621304","BATOM KOLOSS ROSA ELEGANCE 115","E","","14,90","","","",""
"7898266621328","BATOM KOLOSS VINHO CINTILANTE 117","E","","14,90","","","",""
"7898266621335","BATOM KOLOSS VINHO CREMOSO 118","E","","14,90","","","",""
"7898266621342","BATOM KOLOSS ROSA PESSEGO 119","E","","14,90","","","",""
"7898266621366","BATOM KOLOSS CHOCOLAK 121","E","","14,90","","","",""
"7898266621373","BATOM KOLOSS PARIS 122","E","","14,90","","","",""
"7898266621434","BATOM KOLOSS LIP STICK EXPRESSO COR 128","E","","13,90","","","",""
"7898266621458","BATOM KOLOSS AMEIXA 130","E","","14,90","","","",""
"7898266621465","BATOM KOLOSS 131","D","","14,90","","","",""
"7898266621472","BATOM KOLOSS LIP STICK MOUSSELINE COR 132","E","","13,90","","","",""
"7898266621496","BATOM KOLOSS VIA LACTEA 134","E","","14,90","","","",""
"7898266621519","BATOM KOLOSS CARMIM CINTILANTE 136","E","","14,90","","","",""
"7898266621526","BATOM KOLOSS ROSA LAQUE 137","E","","14,90","","","",""
"7898266621557","BATOM KOLOSS 140","E","","14,90","","","",""
"7898266621564","BATOM KOLOSS LIP STICK COFFEE BRONZE COR 141","E","","13,90","","","",""
"7898266621571","BATOM KOLOSS GRAPE WINE 142","D","","14,90","","","",""
"7898266621595","BATOM KOLOSS PETALA 144","E","","14,90","","","",""
"7898266621601","BRILHO LABIAL KOLOSS DIAMOND 7,0G","E","","22,90","","","",""
"7898266621625","BRILHO LABIAL KOLOSS 15 ESTRELAR 7,0G","E","","22,90","","","",""
"7898266621878","BATOM KOLOSS ROSA DISCO 145","E","","14,90","","","",""
"7898266621908","BATOM KOLOSS LIP STICK VERMELHO QUEIMADO COR 148","E","","13,90","","","",""
"7898266621939","LAPIS LABIOS E OLHOS KOLOSS PRETO","E","","20,90","","","",""
"7898266621946","LAPIS LABIOS E OLHOS KOLOSS CAFE","E","","19,90","","","",""
"7898266621953","LAPIS LABIOS E OLHOS KOLOSS SNOW","E","","17,90","","","",""
"7898266621991","LAPIS LABIOS KOLOSS CAPUCCINO","D","","19,90","","","",""
"7898266622004","LAPIS LABIOS E OLHOS KOLOSS CARMIM","E","","20,90","","","",""
"7898266622011","LAPIS LABIOS KOLOSS NATURAL","E","","20,90","","","",""
"7898266622028","LAPIS LABIOS KOLOSS CHOCOLATE","E","","17,90","","","",""
"7898266623148","DELINEADOR LIQ KOLOSS PRETO","E","","26,50","","","",""
"7898266623223","BATOM KOLLOS 149","E","","14,90","","","",""
"7898266623230","BATOM KOLOSS ROSA TEA 150","E","","14,90","","","",""
"7898266623247","BATOM KOLOSS ROSA QUEIMADO 151","E","","14,90","","","",""
"7898266623254","BATOM KOLOSS 152","E","","14,90","","","",""
"7898266623261","BATOM KOLOSS CAPUCCINO 153","D","","14,90","","","",""
"7898266623278","BATOM KOLOSS MISTERIO 154","E","","14,90","","","",""
"7898266623315","SOMBRA DUO KOLOSS 01","E","","16,50","","","",""
"7898266623377","BLUSH KOLOSS CORAL SUAVE COR 01","E","","12,50","","","",""
"7898266623384","BLUSH KOLOSS PESSEGO COR 02","E","","19,90","","","",""
"7898266623391","BLUSH KOLOSS COR 03","E","","17,90","","","",""
"7898266623407","BLUSH KOLOSS BRONZE SOFT COR 04","E","","19,90","","","",""
"7898266623438","BRILHO LABIAL KOLOSS PESSEGO 3,5G","E","","20,50","","","",""
"7898266623445","BRILHO LABIAL KOLOSS ROSA ASTRAL 3,5G","E","","20,50","","","",""
"7898266623452","SOMBRA KOLOSS SHINE MIX 01 WAVE","E","","18,90","","","",""
"7898266623483","SOMBRA KOLOSS ILUMINADORA BEACH","E","","16,50","","","",""
"7898266623513","SOMBRA KOLOSS SHINE MIX 07 LUAU","E","","18,90","","","",""
"7898266623520","SOMBRA KOLOSS SHINE MIX 08 KAYOA","E","","18,90","","","",""
"7898266623575","FIXADOR SOMBRA KOLOSS 4G","E","","15,50","","","",""
"7898266623759","LEITE DE LIMPEZA KOLOSS 200ML","E","","26,90","","","",""
"7898266623766","TONICO FACIAL KOLOSS 200ML","E","","26,90","","","",""
"7898266623780","DEMAQUILANTE KOLOSS OIL FREE 120ML","E","","33,90","","","",""
"7898266623797","DEMAQUILANTE KOLOSS AREA DOS OLHOS 60ML","E","","22,90","","","",""
"7898266623834","BATOM KOLOSS MATTE ROSA SERENO N04","E","","19,90","","","",""
"7898266623841","BATOM KOLOSS MATTE ROSE N05","E","","19,90","","","",""
"7898266623858","BATOM KOLOSS MATTE ORQUIDEA N06","E","","19,90","","","",""
"7898266623865","BATOM KOLOSS MATTE BAUNILHA N07","E","","19,90","","","",""
"7898266623919","BATOM KOLOSS MATTE CORAL ESCURO N12","E","","19,90","","","",""
"7898266623926","BATOM KOLOSS MATTE VERMELHO N13","E","","19,90","","","",""
"7898266623933","BATOM KOLOSS MATTE VERMELHO QUEIMADO N14","E","","19,90","","","",""
"7898266623957","BATOM KOLOSS MATTE VINHO N16","E","","16,50","","","",""
"7898266624039","PO COMP KOLOSS N 10 9G","E","","18,90","","","",""
"7898266624046","LAPIS SOBRANCELHA KOLOSS UNIVERSAL","E","","19,90","","","",""
"7898266624237","KOLOSS PO COMPACTO NRO 13 BRONZEADOR 9,0G","E","","23,49","","","",""
"7898266625494","CANETA DELINEADORA KOLOSS PRETA","E","","45,90","","","",""
"7898266625661","MASC CILIOS KOLOSS MARROM 7G","E","","25,50","","","",""
"7898266625777","SAB LIQ KOLOSS HIGIENIZADOR DE PINCEL 120ML","E","","34,90","","","",""
"7898266626477","PALETA SOMBRAS KOLOSS LUXURIOUS COR 01 14G","E","","56,90","","","",""
"7898266627122","PO SOLTO FACIAL KOLOSS HD TRANSLUCIDO 9G","E","","32,90","","","",""
"7898266627238","BATOM KOLOSS LIP STICK CASSIS COR 166","E","","13,90","","","",""
"7898266627290","BATOM KOLOSS SENSUALE 168","E","","14,90","","","",""
"7898266627436","PRIMER KOLOSS BLUR OIL FREE 25G","E","","45,80","","","",""
"7898266627443","PALETA SOMBRAS KOLOSS MAGIC COR 05 14G","E","","41,90","","","",""
"7898266627603","BATOM KOLOSS SUGAN BEET","D","","13,90","","","",""
"7898266627610","PALETA CORRETIVOS KOLOSS COR 01 INACREDITAVEL","E","","51,50","","","",""
"7898266627627","PALETA CORRETIVOS KOLOSS COR 02 IMPECAVEL","E","","34,50","","","",""
"7898266627641","MASC CILIOS KOLOSS ALONGADORA 12G","E","","49,90","","","",""
"7898266627658","MASC CILIOS KOLOSS EXTRA VOLUME 12G","E","","49,90","","","",""
"7898266627740","PALETA SOMBRAS KOLOSS OPAQUE MATE COR 06","E","","56,90","","","",""
"7898266627757","BASE KOLOSS MATTE MAGIC N 10 30G","E","","39,90","","","",""
"7898266627764","BASE KOLOSS MATTE MAGIC N 20 30G","E","","39,90","","","",""
"7898266627771","BASE KOLOSS MATTE MAGIC N 30 30G","E","","39,90","","","",""
"7898266627788","BASE KOLOSS MATTE MAGIC N 40 30G","E","","34,90","","","",""
"7898266627887","BASE KOLOSS MATTE MAGIC N 50 30G","E","","31,90","","","",""
"7898266627894","BASE KOLOSS MATTE MAGIC N 60 30G","E","","45,50","","","",""
"7898266627948","SOMBRA KOLOSS DUO SOBRANCELHA UNIVERSAL","E","","31,90","","","",""
"7898266627962","KOLOSS BLUSH UP NRO 106 AMORE 4,0G","E","","17,90","","","",""
"7898266627979","BLUSH KOLOSS ROSEO COR 107","E","","19,90","","","",""
"7898266628211","AGUA MICELAR KOLOSS 200ML","E","","26,90","","","",""
"7898266628235","SOMBRA KOLOSS SHINE MIX 09 GOLD STAR","E","","18,90","","","",""
"7898266628471","BATOM KOLOSS MAIS COR GIZ PASTEL","E","","15,50","","","",""
"7898266628488","BATOM KOLOSS MAIS COR CRAYON","E","","15,50","","","",""
"7898266628495","BATOM KOLOSS MAIS COR AQUARELA","E","","15,50","","","",""
"7898266628501","BATOM KOLOSS MAIS COR LAPIS DE COR","E","","15,50","","","",""
"7898266628518","BATOM KOLOSS MAIS COR SPRAY","E","","15,50","","","",""
"7898266628525","BATOM KOLOSS MAIS COR GIZ DE CERA","C","","15,50","","","",""
"7898266628532","BATOM KOLOSS MAIS COR CANETINHA","E","","15,50","","","",""
"7898266628549","BATOM KOLOSS MAIS COR NANQUIM","E","","15,50","","","",""
"7898266628556","SOMBRA KOLOSS GLITTER STRASS 2,5G","E","","19,50","","","",""
"7898266628570","SOMBRA KOLOSS GLITTER LIGHT PINK 2,5G","E","","19,50","","","",""
"7898266628624","SOMBRA KOLOSS GLITTER SOLAR POWER 2,5G","E","","19,50","","","",""
"7898266628679","SOMBRA KOLOSS GLITTER IRIS 2,5G","E","","19,50","","","",""
"7898266628839","AGUA MICELAR KOLOSS DRAGON'S BLOOD 200ML","E","","32,90","","","",""
"7898266628846","SERUM FACIAL KOLOSS DRAGON'S BLOOD BOOSTER DETOX","E","","36,90","","","",""
"7898266628853","SAB LIQ FACIAL KOLOSS DRAGON'S BLOOD 200ML","E","","48,90","","","",""
"7898266628860","HIDRAT FACIAL KOLOSS DRAGON'S BLOOD 60ML","E","","41,50","","","",""
"7898266628891","FIXADOR MAQUIAGEM KOLOSS BRUMA FIXACAO+HIDRAT 120ML","E","","32,90","","","",""
"7898266628907","BRUMA FIX KOLOSS PINK IS LIFE 120ML","E","","32,90","","","",""
"7898266628914","BRUMA FIX KOLOSS GOLD IS LIFE 120ML","E","","39,90","","","",""
"7898266628945","BATOM KOLOSS LIP STICK HIBISCO COR 181","D","","13,90","","","",""
"7898266628952","BATOM KOLOSS LIP STICK NUTS 182","E","","13,90","","","",""
"7898266628969","BATOM KOLOSS MAKEUP LIP STICK 183 GANACHE","D","","13,90","","","",""
"7898266628976","BATOM KOLOSS LIP MATE PANACOTA N 42","E","","19,90","","","",""
"7898266628983","BATOM KOLOSS TOMATE 184","E","","14,90","","","",""
"7898266628990","BATOM KOLOSS LIP STICK FLAMINGO COR 185","E","","13,90","","","",""
"7898266629003","BATOM KOLOSS LIP MATE BLOOM N 43","D","","19,90","","","",""
"7898266629010","BATOM KOLOSS LIP MATE TOFFEE N 44","E","","19,90","","","",""
"7898266629027","PO SOLTO FACIAL KOLOSS HD BANANA 12G","E","","31,90","","","",""
"7898266629034","LAPIS LABIOS E OLHOS KOLOSS CARBON BLACK","E","","39,90","","","",""
"7898266629058","BATOM KOLOSS NUDE ROSE 187","D","","14,90","","","",""
"7898266629072","BATOM KOLOSS CARAMELO 189","E","","14,90","","","",""
"7898266629096","BATOM KOLOSS VERMELHO DESEJO 191","E","","14,90","","","",""
"7898266629119","BATOM KOLOSS NOITE N193","E","","13,90","","","",""
"7898266629126","CORRETIVO FACIAL KOLOSS APAGA TUDO MATTE COR 01 4G","E","","23,90","","","",""
"7898266629133","CORRETIVO FACIAL KOLOSS APAGA TUDO MATTE COR 02 4G","E","","23,90","","","",""
"7898266629140","CORRETIVO FACIAL KOLOSS APAGA TUDO MATTE COR 03 4G","E","","23,90","","","",""
