ean,name,curve,book,price,drogal_price,drogasil_price,drogal_observation,drogasil_observation,subsidiary_one_stock,subsidiary_two_stock
"7896016804939","LUFTAL 125MG C/10 CAPS MOLE","E","PROPAGADO","25,87","24,59","","","","1","5"
"4005900921567","PROT LABIAL NIVEA COLOR NUDE 4,8G","E","Ofertas Verão","21,90","24,49","","","","2","2"
"7899706197502","CR PENTEAR ELSEVE CACHO DO SONHO 250ML","E","","18,99","23,99","","","","2","2"
"7896094919556","ADDERA D3 2.000 UI C/30 CPR REVEST","E","","84,26","76,25","","","","0","0"
"7896112470526","PRESS PLUS 2,5+102MG C/30 CAPS","E","02 - Preço Controlado Plugpharma","72,68","70,16","","","","1","0"
"7896006290520","TOBRACORT SUSP OFT 5ML","E","03 - Preço Controlado Plugpharma","34,21","36,09","","","","2","1"
"7896004752211","GN CLORIDRATO DE TRAZODONA 50MG C/60 CPR REVEST EMS","E","BORA VENDER GENÉRICO 3.0","46,46","37,99","","","","1","2"
"7899852020396","ESM VULT 5 FREE MOOD DO DIA EQUILIBRIO E TUDO 8ML","E","","6,99","9,49","","","","0","0"
"7509546661346","ESC DENT COLGATE AGNES MINIONS 2-5 ANOS C/2 UNID","E","","27,00","30,95","","","","1","1"
"7896658002076","LEVOID 38MCG C/30 CPR","D","PROPAGADO","10,13","10,69","","","","4","2"
"7896108560415","PROT SOLAR CENOURE&BRONZE BRONZEADOR OLEO SRAY FPS15 110ML","E","","35,50","25,19","","","","2","3"
"7891317431334","GN ESPIRONOLACTONA 50MG C/30 CPR EURO","C","BORA VENDER GENÉRICO 3.0","21,49","20,39","","","","2","2"
"7896111971888","SPRAY SECANTE ESM IMPALA 400ML","E","","18,90","16,39","","","","3","1"
"7896004712406","GN PROPIONATO DE CLOBETASOL 0,5MG/G POM 30G GERMED","E","03 - Preço Controlado Plugpharma","16,93","14,29","","","","4","2"
"7891010251031","AGUA MICELAR NEUTROGENA BIFASICA HYDRO BOOST 200ML","E","","52,90","51,29","","","","0","0"
"7896181927853","CORDAREX 2,5MG C/60 CPR","E","03 - Preço Controlado Plugpharma","63,31","62,79","","","","0","0"
"7896269900211","BECLOSOL SPRAY NASAL 50MCG C/200 DOSES 24ML","E","02 - Preço Controlado Plugpharma","73,10","67,29","","","","0","0"
"7896026170406","GEL DENTAL MALVATRIKIDS BABY 70G","E","","23,64","15,99","","","","2","2"
"7891000110829","BEBIDA LACTEA NESTLE NESCAFE 270ML","E","","9,50","9,15","","","","1","2"
"7891035001116","NUROMOL 200+500MG C/6 CPR","E","03 - Preço Controlado Plugpharma","15,37","13,39","","","","0","0"
"7500435169363","KIT PANTENE LISO SH 350ML+COND 175ML","C","","36,99","35,99","","","","1","1"
"7897947614758","LAVITAN CABELOS E BARBA C/60 CPS","E","SUPLEMENTO ALIMENTAR","15,90","41,78","","","","0","0"
"7896094918894","MARACUGINA PI NOITE 840MG C/20 CPR REVEST","E","03 - Preço Controlado Plugpharma","52,04","44,49","","","","3","3"
"7898148293490","GN TRIANCINOLONA ACETONIDA 1MG/G  POM 10G PRATI","E","01 - Preço Controlado Plugpharma","10,91","9,89","","","","1","1"
"7891033570324","CARGA DR JONES THE RAZOR 6 C/ 4 UNID","C","","38,90","37,09","","","","0","2"
"7500435152587","ESC DENT ORALB EXPERT GENGIVA ALCANCE","E","","22,90","22,55","","","","0","0"
"7891350039009","ESM RISQUE IZA BR.IZA 8ML","E","","6,30","7,99","","","","0","0"
"7896094922129","NENE-DENT GEL 10G","E","PROPAGADO","19,81","19,49","","","","2","2"
"7908236800766","GEODON 80MG C/30 CAPS","E","01 - Preço Controlado Plugpharma","1036,70","919,99","","","","1","0"
"7896112402329","DOSS 1.000UI C/30 CAPS","E","","47,28","23,79","","","","1","1"
"7896004731575","GN OXALATO DE ESCITALOPRAM 10MG C/60 CPR REVEST","E","02 - Preço Controlado Plugpharma","73,18","29,99","","","","6","4"
"7896181907992","VASOGARD 100MG C/30 CPR","E","03 - Preço Controlado Plugpharma","50,52","43,92","","","","0","0"
"7891317017682","RIVAXA 10MG C/10 CPR REVEST","E","01 - Preço Controlado Plugpharma","13,49","12,69","","","","0","0"
"7908020502715","PYVERM 10MG SUSP ORAL 40ML CIFARMA","E","03 - Preço Controlado Plugpharma","34,88","31,35","","","","1","1"
"7896004726793","BALSAMO BENGUE AERO 60G","E","PROPAGADO","42,86","33,99","","","","1","1"
"7891721014239","EUTHYROX 100MCG C/50 CPR","E","PROPAGADO","39,87","45,09","","","","7","4"
"78911246","VICK PYRENA MEL/LIMAO 5G","B","PROPAGADO","4,33","4,39","","","","33","45"
"7898414850891","CALCITRAN D3 600MG C/30 CPR","E","","52,62","26,01","","","","0","0"
"7896181906384","GN MONONITRATO DE ISOSSORBIDA 40MG C/30 CPR BIO","E","BORA VENDER GENÉRICO 3.0","21,34","18,29","","","","0","1"
"7896007551705","ABS INTIMUS 2 EM 1 ABAS C/8 UNID","E","","12,90","11,59","","","","1","2"
"7896006213710","ACNEN 5% GEL 20G","E","","41,89","40,49","","","","0","1"
"7896222721181","PRES OLLA PLAY C/6 UNID","E","","12,65","10,99","","","","3","2"
"7891721029424","GN ACETATO DE CIPROTERONA+ETINILESTRADIOL 2MG/0,035MG C/21","B","BORA VENDER GENÉRICO 3.0","13,69","12,49","","","","2","1"
"7891150055179","COND DOVE NUTRICAO OLEO MICELAR 400ML","E","","24,90","22,89","","","","2","2"
"7891033473144","PROT SOLAR GEL CR AUSTRALIAN GOLD FPS30 120G","E","","44,90","44,99","","","","2","2"
"7896004771403","GN CLORIDRATO DE NEBIVOLOL 5MG C/60 CPR EMS","E","02 - Preço Controlado Plugpharma","65,75","51,19","","","","0","0"
"7895144400341","PASTILHA MENTOS S/ACUCAR MENTA FORTE 35G C/50 UNID","E","","15,90","15,55","","","","3","1"
"7891150083561","SH SEDA FROZEN JUNTIN 300ML","E","","11,50","11,49","","","","2","2"
"7894916503761","AGLUCOSE 100MG C/30 CPR","E","02 - Preço Controlado Plugpharma","54,25","50,99","","","","0","0"
"7896112160281","IBUPRIL 400MG C/08 CPS GEL","E","SIMILAR PRA VENDER MUITO!","10,99","9,59","","","","2","1"
"7896004707600","OTOMIXYN GOTAS 5ML EMS","E","SIMILAR PRA VENDER MUITO!","9,11","10,39","","","","1","1"
"7895144028019","FRUITTELLA SWIRL MORANGO 41G","E","","2,10","3,15","","","","0","0"
"7899706196284","PROT SOLAR VICHY CAPITAL SOLEIL ANTIMANCHAS FPS60 COR 3 40G","E","DERMOCOSMETICOS","81,45","88,69","","","","2","2"
"7896112402312","FASCIA PRIME C/30 SACHES 13G","E","SUPLEMENTO ALIMENTAR","208,99","254,29","","","","0","0"
"7891317013905","ALOFF 0,5MG XPE 100ML","E","02 - Preço Controlado Plugpharma","66,07","56,69","","","","0","0"
"3616303393069","PERF MON BOURJOIS LA FORMIDABLE 50ML","E","","158,90","119,25","","","","0","0"
"7896093002488","VICK CEREJA C/5 PAST","E","PROPAGADO","3,50","2,79","","","","0","0"
"42360407","CR FACIAL NIVEA NUTRITIVO 100G","E","","31,90","31,99","","","","9","2"
"7899706187466","CR PENTEAR LOREAL ELSEVE HIDRA HIALU 250ML","E","","18,99","23,99","","","","3","1"
"78938816","BALA HALLS EXTRA FORTE 27,5G","D","","2,90","3,09","","","","28","10"
"7891721029981","CONCOR ANLO 10+5MG C/30 CPR","E","01 - Preço Controlado Plugpharma","90,52","85,89","","","","0","0"
"7891142204745","SERUM IVY C MANTECORP CORPO E COLO FPS20 200ML","E","DERMOCOSMETICOS","107,91","116,65","","","","1","1"
"7899852021126","ESM VULT 5 FREE SOLEIL ILUMINADA 8ML","E","","6,99","9,25","","","","0","0"
"7896658001079","CEFALIV C/12 CPR","B","03 - Preço Controlado Plugpharma","19,39","18,09","","","","11","10"
"7896653702506","DOCE LEITE FLORMEL ZERO 20G","E","","3,99","4,65","","","","27","32"
"5000456073240","EDISTRIDE 10MG C/30 CPR","E","PROPAGADO","219,39","211,77","","","","2","1"
"7896001223509","CHOCOLATE LINEA AO LEITE 30G","E","","5,99","6,39","","","","0","0"
"7896083411665","SUPLEMENTO ALIMENTAR LACLEV C/6 CPR","E","PROPAGADO","19,45","18,75","","","","0","0"
"7891142205490","ALIVIUM GC 200MG/ML SOL ORAL GTS 20ML","E","02 - Preço Controlado Plugpharma","55,99","57,59","","","","1","1"
"7891033545995","KIT SIAGE GLOW EXPERT SH 250ML+COND 125ML","E","","79,90","80,55","","","","2","2"
"7896000705945","TIN COR&TON PRETO AZULADO COR 1.0","E","","12,99","17,59","","","","1","2"
"7897780203294","AGUA OXIG VL/10 C/100 ML (RIOQUIMICA)","E","","3,50","4,15","","","","2","4"
"7896676435658","LUNAH 1MG 10ML","D","PROPAGADO","51,62","52,09","","","","3","1"
"7896676435221","MIRUGELL SOL OFT 15ML","E","03 - Preço Controlado Plugpharma","54,02","52,29","","","","2","1"
"7896015529086","ANORO 62,5+25MCG C/30 DOSES","E","03 - Preço Controlado Plugpharma","380,91","327,58","","","","1","1"
"7791293032481","DES AERO REXONA INVISIBLE 150ML","E","LEVE E PAGUE PERFUMARIA","18,99","17,85","","","","11","3"
"3014260019723","ESC DENT ORAL B KIDS MICKEY C/1 UNID","E","","7,90","7,99","","","","0","0"
"7896046304126","NEOVITE MAX C/30 CAPS","E","","158,24","163,99","","","","0","0"
"7891317013158","MOLIERI 20 3+0,02MG C/24 CAPS","E","02 - Preço Controlado Plugpharma","58,85","61,39","","","","1","1"
"7891350040357","ESM RISQUE LIVRE PARA BRILHAR CAPRICHA NO GLOW 8ML","E","","8,50","7,99","","","","0","0"
"7896685304044","ENERGICLIN C C/30 CPR","E","","56,83","57,99","","","","0","0"
"7891142200235","HIDRAT EPIDRAT CALM PELE SENSIVEL E INTOLERANTE 40G","E","DERMOCOSMETICOS","89,91","74,29","","","","4","2"
"7898560661570","REPARIL GEL 100G","C","03 - Preço Controlado Plugpharma","77,96","66,29","","","","0","1"
"7896255702218","GYNO-IRUXOL 0,6U+0,01G POM 30G","E","02 - Preço Controlado Plugpharma","60,14","54,99","","","","0","1"
"7896112128762","GN ACICLOVIR 200MG C/25 CPR TEUTO","E","02 - Preço Controlado Plugpharma","45,65","16,39","","","","2","1"
"7898623952942","KIT SALON LINE HIDRA SH+COND HIDRATACAO INTENSA 300ML","E","","16,90","14,99","","","","1","1"
"7896006290537","TOBRACORT POM OFT 3,5G","E","02 - Preço Controlado Plugpharma","36,88","34,49","","","","1","1"
"7896676434323","PHOSFOENEMA SOL RETAL 130ML","E","PROPAGADO","18,32","16,19","","","","2","7"
"7898949409847","GEL CR FACIAL ANTISSINAIS CICATRICURE FPS30 50G","E","PROPAGADO","58,50","68,05","","Leve 2 e pague R$47,89 cada","","2","1"
"7894916208154","TROPINAL C/20 CPR","C","02 - Preço Controlado Plugpharma","22,75","24,89","","","","7","6"
"7898587764957","CR PARA PENTEAR CAB REPARACAO TOTAL 5 ELSEVE 250ML","E","","17,50","9,99","","","","0","0"
"7896658039027","ETIRA 500MG C/60 CPR","E","01 - Preço Controlado Plugpharma","168,39","182,39","","","","0","1"
"7899824400782","BECAN SUSP ORAL 20ML","E","PROPAGADO","71,55","76,39","","","","1","1"
"7896006238751","PILEM 0,75MG C/2 CPR","E","SIMILAR PRA VENDER MUITO!","12,01","8,39","","","","0","1"
"7896006298601","CARVEROL 250MG C/20 CPR","D","SIMILAR PRA VENDER MUITO!","36,90","32,59","","","","2","2"
"7896658002960","ADINOS 0,5MG/G GEL CR 30G","E","03 - Preço Controlado Plugpharma","37,37","35,49","","","","0","1"
"7896181922285","GN ACETILCISTEINA BIOSINTETICA 120ML","E","03 - Preço Controlado Plugpharma","40,38","28,79","","","","0","1"
"7896658026362","ESSENCELE FILLER C OLHOS 15GR","E","DERMOCOSMETICOS","143,64","158,05","","","","0","0"
"7896637032087","ALOIS DUO 10+10MG C/7 CPR REVEST","E","03 - Preço Controlado Plugpharma","42,44","42,75","","","","0","2"
"7896226110462","DOZEMAST NP C/30 CPR","E","","84,72","69,79","","","","1","1"
"7896083400775","ISOFLAVINE 75MG C/30 CPR REVEST","E","02 - Preço Controlado Plugpharma","66,30","60,43","","","","0","0"
"7509546668758","ENX BUCAL PERIOGARD USO DIARIO HORTELA 500ML","E","","59,90","56,39","","","","1","2"
"7896311710324","BARRA DE PROTEINAS CRISP TORTA DE LIMAO 45G","E","","7,90","10,19","","","","0","0"
"7891317007607","GN IBANDRONATO DE SODIO 150MG C/1 CPR LEGRAND","E","01 - Preço Controlado Plugpharma","48,00","39,79","","","","1","1"
"7891142205100","PROT SOLAR EPISOL INTENSE FPS30 200ML INTENSE FPS30 C/ 200ML","E","DERMOCOSMETICOS","65,61","63,99","","","","2","2"
"7899852021089","ESM VULT 5 FREE SOLEIL RAIO SOL 8ML","E","","6,99","9,25","","","","1","0"
"7896548197738","SYSTANE UL SOL OFT 10ML","E","PROPAGADO","60,54","72,75","","","","3","3"
"7891033471775","MASC EUDORA SIAGE GLOW EXPERT ULTRA BRILHO 250G","E","","77,00","72,89","","","","1","1"
"7702031310914","HIDRAT CORPORAL NEUTROGENA HYDRO BOOST 400ML","E","Ofertas Verão","44,72","53,49","","","","1","3"
"7896094919495","OFOLATO D 2000 UI C/30 CPR","E","SUPLEMENTO ALIMENTAR","89,90","102,59","","","","1","1"
"7899852018218","BATOM VULT HIDRA LIPS MACADAMIA 3,6G","E","","19,50","22,29","","","","2","2"
"7898414852420","CR PERNA VARICELL PELE NORMAL 300G","E","","59,90","52,89","","","","0","3"
"7896094920446","LUNE 10MG C/30 CPR REVEST","E","PROPAGADO","78,09","84,99","","","","0","0"
"7891033471751","SH EUDORA SIAGE GLOW EXPERT 250ML","E","","48,90","40,99","","","","1","2"
"7896321020178","GUMMMY KIDS VITAMIIN C/60 GOMAS","E","SUPLEMENTO ALIMENTAR","99,90","89,90","","","","1","0"
"7896641809033","DEXILANT 60MG C/60 CAPS DURA","E","02 - Preço Controlado Plugpharma","208,36","190,99","","","","1","2"
"7896007553327","ABS POISE NOTURNO ESCAPES DE URINA C/8 UNID","E","","13,90","15,15","","","","3","2"
"7898216361595","GN DIGOXINA 0,25MG C/20 CPR(PHA)","E","02 - Preço Controlado Plugpharma","10,45","7,99","","","","1","0"
"7897595611178","GN CANDESARTANA CILEXETILA 16MG C/30 CPR SANDOZ","E","BORA VENDER GENÉRICO 3.0","64,93","52,09","","","","0","0"
"7896261001145","DIOVAN HCT 80+12,5MG C/28 CPR REVEST","C","02 - Preço Controlado Plugpharma","142,10","137,16","","","","0","1"
"8902220106734","LAMITOR CD 25MG C/30 CPR","D","02 - Preço Controlado Plugpharma","35,19","34,69","","","","1","2"
"7896044900498","KIT GIOVANNA BABY LOCAO HIDRAT 50G+2 SAB BLUE 90G","E","","29,90","30,09","","","","1","1"
"7891033473649","MASC EUDORA SIAGE CAPILAR CICA THERAPY 250G","E","","77,00","72,89","","","","1","2"
"3282770141856","SAB AVENE CLEANANCE 70G","E","DERMOCOSMETICOS","49,41","59,69","","","","0","2"
"7896714215976","GN CIPROFIBRATO 100MG C/30 CPR NEOQUI","E","02 - Preço Controlado Plugpharma","43,93","30,37","","","","0","0"
"7908615018171","PROT SOLAR VICHY HYDRA MATTE COR 6.0 FPS50 30G","E","DERMOCOSMETICOS","71,01","58,79","","","","0","0"
"7896230301412","AGUA OXIGENADA SPRAY 10 VOL 100ML","E","","12,90","13,25","","","","0","2"
"7891182016391","TIN KOLESTON LOURO CLARO COR 80","E","","19,90","23,95","","","","1","1"
"7896007551026","ABS INTIMUS ULTRAFINO C/28 UNID","E","","17,90","14,19","","","","2","2"
"7896094208285","SUMAX PRO 500+85MG C/2 CPR REVEST","E","PROPAGADO","57,70","59,29","","","","2","2"
"7896112403258","DOSS 15000UI C/4 CAPS","E","02 - Preço Controlado Plugpharma","33,81","26,90","","","","2","1"
"7896094210646","VOEXTOR 10MG C/60 CPR REVEST C1","E","PROPAGADO","220,92","224,19","","","","1","1"
"7500435130547","CR DENTAL ORAL B DETOX DEEP CLEAN 75ML","E","","23,50","16,49","","","","7","1"
"7896548115251","PATANOL SOL OFT 5ML","E","03 - Preço Controlado Plugpharma","69,79","68,99","","","","1","0"
"7896004715230","REPOFLOR PEDIATRICO 200MG MORANGO C/4 SACHE","E","SIMILAR PRA VENDER MUITO!","24,89","28,19","","","","3","19"
"7500435127240","ABS ALWAYS SUAVE ABAS C/8 UNID","E","","5,90","5,79","","Leve 3 e pague R$4,39 cada","","1","4"
"7897460401873","KOLPOCERVIX 30GR C/6 APLIC","E","01 - Preço Controlado Plugpharma","67,14","67,09","","","","1","1"
"4005800223136","EUCERIN AQUAPHOR POMADA 49G","E","DERMOCOSMETICOS","88,11","64,69","","","","0","1"
"7896044954538","HIDRAT CORPORAL GIOVANNA BABY BLUE 200ML","E","","21,90","18,99","","","","1","2"
"7891033574919","MASC EUDORA SIAGE DERMOHAIR RESISTENCIA ANTIQUEDA 250G","E","","96,90","96,49","","","","0","0"
"7896114313180","ESC DENT BITUFO CLASS ORTO 24487","E","","14,90","14,19","","","","1","0"
"3282770391435","GEL LIMP DARROW ACTINE OIL CONTROL 140G","E","DERMOCOSMETICOS","62,91","40,19","","","","0","0"
"7896523201504","FIGMED 200MG C/30 CAPS","C","SIMILAR PRA VENDER MUITO!","59,90","53,99","","","","2","4"
"7894916503792","MICROPIL C/21 CPR REVEST","E","02 - Preço Controlado Plugpharma","25,03","23,09","","","","1","1"
"7899824400812","ENAX 200MG C/30 CPR REVEST","E","03 - Preço Controlado Plugpharma","78,31","80,99","","","","1","1"
"7891317032494","FORTICE CURCUMA C/30 CPR REVEST","D","","290,80","250,35","","","","2","2"
"7896009490675","PO FIXADOR COREGA ULTRA 22G","E","","74,90","80,55","","","","1","1"
"7891142128096","CELESTONE 2MG C/10 CPR","E","02 - Preço Controlado Plugpharma","26,09","27,49","","","","1","1"
"7622210575975","BIS LACTA AO LEITE ORIGINAL 125G C/16 UNID","E","","7,90","8,09","","","","1","3"
"7896007541867","ABS INTERNO INTIMUS MEDIO C/8 UNID","E","","10,90","8,95","","","","2","5"
"7897595634221","ZINNAT 250MG C/14 CPR","D","02 - Preço Controlado Plugpharma","242,58","244,37","","","","1","1"
"7896181906612","GN TARTARATO DE METOPROLOL 100MG C/30 CPR BIO","E","02 - Preço Controlado Plugpharma","19,87","16,19","","","","1","2"
"7896641807381","TEBONIN 80MG C/30 CPR","E","02 - Preço Controlado Plugpharma","218,77","207,59","","","","0","0"
"7891142205544","HIDRAT REPARADOR EPIDRAT CALM B5 MANTECORP 50ML","E","DERMOCOSMETICOS","116,01","74,29","","","","3","1"
"7891317013967","ANDOLBA SOL AEROSOL 43G","E","03 - Preço Controlado Plugpharma","35,16","33,09","","","","0","2"
"7896637035972","LENIX 50MG C/14 CPR APSEN","E","02 - Preço Controlado Plugpharma","46,61","50,99","","","","0","0"
"7891150088368","CR PENTEAR SEDA BOOM MODELADOR ANTIFRIZZ 350ML","E","","12,90","11,89","","","","3","3"
"7897144600899","ESC DENT BITUFO COCORICO DE 2 A 5 ANOS","E","","15,50","15,59","","","","0","0"
"7899706251945","KIT LA ROCHE GEL LIMP EFFACLAR 150G+50G","E","DERMOCOSMETICOS","78,21","67,55","","","","0","0"
"7891035024214","REPELENTE REPELEX LOCAO 200ML","B","","19,99","18,65","","","","0","0"
"7891033523900","HIDRAT CORPORAL EUDORA INSTANCE ALGODÃO E JASMIM 400ML","E","","52,99","54,09","","","","0","0"
"7896112101567","GN PARACETAMOL 750MG C/20 CPR TEUTO","E","PERFUMARIA CESTÃO","10,99","6,59","","","","2","5"
"7898940448579","TARGUS 40MG C/10 ADESIVOS","E","02 - Preço Controlado Plugpharma","98,54","85,89","","","","1","2"
"7896306619496","CHCOLATE TRENTO BITES DARK 40G","E","","4,50","7,35","","","","9","7"
"7891721000614","GLIFAGE 500MG C/30 CPR","E","02 - Preço Controlado Plugpharma","24,45","24,09","","","","1","3"
"7896206403645","CRESTOR 5MG C/30 CPR","E","02 - Preço Controlado Plugpharma","109,13","105,34","","","","1","1"
"7896637022781","MOMENT 0,75MG/G CR 50G","E","02 - Preço Controlado Plugpharma","102,77","93,49","","","","0","0"
"7591083011081","ESC DENT COLGATE SMILE EXT MAC 0-2ANOS","E","","23,50","29,65","","","","2","2"
"7896658035265","PROGRESS 600G BAUNILHA C/30 SACHE","E","","303,90","294,05","","","","0","0"
"7896653708874","BOMBOM FLORMEL COOKIES CREAM ZERO 15G","E","","4,60","6,19","","","","0","0"
"7898024395232","NUTELLA 140G","E","","16,90","14,39","","","","2","3"
"7896094922075","DRAMIN B6 GOTAS 30ML","D","PROPAGADO","20,98","21,39","","","","7","9"
"7899674017062","DES AERO ABOVE WOMEN CANDY 150ML","E","","8,99","8,19","","","","3","3"
"7897947600782","LAVITAN LUTEINA C/60 CAPS","E","","46,90","56,59","","","","0","1"
"7891317181611","FILINAR  50MG/5ML XPE ADT 120ML","E","02 - Preço Controlado Plugpharma","37,05","35,19","","","","0","0"
"7899852020075","PROT LABIAL VULT MORANGO 3,5G","E","","15,50","18,25","","","","2","2"
"7896422522823","GN SIMETICONA 40MG C/20 CPR MEDLEY","C","BORA VENDER GENÉRICO 3.0","9,80","8,99","","","","7","3"
"7896112406983","BIVOLET 5MG C/90 CPR","E","03 - Preço Controlado Plugpharma","124,40","109,29","","","","2","2"
"7896637031943","FLANCOX 600MG C/14 CPR","D","PROPAGADO","52,10","50,29","","","","3","4"
"7896046382308","ZYLET SUSP OFT GTS 5ML","E","02 - Preço Controlado Plugpharma","47,85","49,29","","","","0","0"
"7897137900401","HYLO-GEL SOL OFT 10ML","E","PROPAGADO","106,74","79,79","","","","2","2"
"7891350043068","ESM RISQUE DORITOS MUCHO NACHO 8ML","E","","6,90","7,99","","","","0","2"
"7891150087330","SORVETE GELARTIER CHOCOLATE KIBON POTE 473ML","E","","39,90","39,90","","","","0","2"
"7908475806789","FLEXITREX SUPL ALIMENTAR C/60 CAPS","E","","105,07","85,49","","","","0","0"
"7896230300989","PERMANGANATO POTASSIO 3G C/30 UNID","C","","11,90","8,59","","","","3","3"
"7891150024793","SAB REXONA ANTIBACTERIAL ORCHID 84G","E","","2,89","2,19","","","","6","2"
"7896212425136","ULTRACET 37,5+325MG C/30 CPR","E","02 - Preço Controlado Plugpharma","148,79","153,99","","","","0","0"
"7896422504614","GN OMEPRAZOL 40MG C/7 CAPS","D","BORA VENDER GENÉRICO 3.0","20,96","18,29","","","","1","2"
"7896015593131","CENTRUM ENERGIA CORPO & MENTE C/60 CAPS MOLE","E","","60,09","72,39","","","","0","2"
"7896658014215","MONTELAIR 10MG C/30 CPR REVEST","E","02 - Preço Controlado Plugpharma","65,21","63,49","","","","1","2"
"7896523212319","GN SIMETICONA 75MG GTS 15ML CIMED","E","BORA VENDER GENÉRICO 3.0","4,95","5,99","","Leve 3 e pague R$3,99 cada","","2","3"
"7897129300134","VERRUX 10ML","D","PROPAGADO","69,30","75,49","","","","0","1"
"7896770980498","FR TENA PANTS NOTURNA G/EG C/16 UNID","B","","75,90","85,89","","","","5","4"
