Cód. Barras/Etiq.,Embalagem,Curva ABC Qtd.,Caderno de Ofertas,Custo Médio Unit.,Preço Venda Unit.,Preço Oferta Unit.
7899620911956,GN FLUCONAZOL 150MG C/2 CAPS GLOBO,E,03 - Preço Controlado Plugpharma,"0,74","20,64","13,42"
7899620912144,GN PREDNISONA 20MG C/20 CPR,E,02 - Preço Controlado Plugpharma,"8,35","29,27","19,03"
7899620912151,GN PREDNISONA 20MG C/10 CPR (GLOBO),E,02 - Preço Controlado Plugpharma,"5,25","17,85","11,60"
7899620912441,GN SIMETICONA 40MG C/20 CPR GLOBO ,E,,"1,99","12,74","12,74"
7899620912458,SIMETICONA GLOBO GTS 75MG 15ML,E,SIMILAR PRA VENDER MUITO!,"3,66","10,86","7,61"
7899620912694,GN DEXAMETASONA 1MG/G CR 10G GLOBO,E,02 - Preço Controlado Plugpharma,"3,64","6,30","5,36"
7899620912731,GN ACEBROFILINA 50MG/5ML XPE 120ML GLOBO,E,02 - Preço Controlado Plugpharma,"10,83","27,14","23,07"
7899620912731,GN ACEBROFILINA 50MG/5ML XPE 120ML GLOBO,E,03 - Preço Controlado Plugpharma,"15,10","27,14","23,07"
7899620912748,GN ACEBROFILINA 25MG/5ML XPE INF 120ML GLOBO,C,02 - Preço Controlado Plugpharma,"9,71","22,81","19,39"
7899620912748,GN ACEBROFILINA 25MG/5ML XPE INF 120ML GLOBO,E,01 - Preço Controlado Plugpharma,"10,55","22,81","19,39"
7899620912748,GN ACEBROFILINA 25MG/5ML XPE INF 120ML GLOBO,E,03 - Preço Controlado Plugpharma,"10,63","22,81","19,39"
7899620912991,GN CLORIDRATO DE AMBROXOL 3MG/ML XPE 120ML GLOBO,E,03 - Preço Controlado Plugpharma,"15,02","20,06","17,05"
7899620913004,GN CLORIDRATO DE AMBROXOL 30MG XPE 120ML GLOBO,E,02 - Preço Controlado Plugpharma,"8,55","25,09","21,33"
7899620913202,KALOSTOP SOL 10ML+APLIC GLOBO,E,SIMILAR PRA VENDER MUITO!,"9,71","30,88","21,62"
7899620913226,CURADRIM SPRAY 1% 60ML (GLOBO),E,PROPAGADO ,"6,62","22,05","17,87"
7899620913707,SH CETOCONAZOL 100ML ,D,SIMILAR PRA VENDER MUITO!,"8,33","39,90","19,19"
7899620913707,SH CETOCONAZOL 100ML ,E,SIMILAR PRA VENDER MUITO!,"5,09","39,90","19,19"
7899620913714,SPECDERA 7MG/ML XPE MEL 100ML,E,02 - Preço Controlado Plugpharma,"6,84","27,93","23,74"
7899620913776,GN PARACETAMOL 750MG C/20 CP,E,BORA VENDER GENÉRICO 3.0,"3,98","16,00","10,40"
7899620914032,SULFATO FERROSO 125MG/ML GTS 30ML ,E,,"4,22","16,39","16,39"
7899620914063,SULFATO FERROSO C/50 CPR ,E,,"6,81","10,90","10,90"
7899620914155,GN NIMESULIDA 50MG/ML GTS 15ML GLOBO,E,02 - Preço Controlado Plugpharma,"3,99","24,17","11,07"
7899620914155,GN NIMESULIDA 50MG/ML GTS 15ML GLOBO,E,03 - Preço Controlado Plugpharma,"4,99","24,17","11,07"
7899620914506,RARIVIT 20ML TUTTI-FRUTTI GTS,E,SIMILAR PRA VENDER MUITO!,"6,00","25,45","17,82"
7899620914827,SCAFLOGIN 50MG/ML GTS 15ML GLOBO,E,02 - Preço Controlado Plugpharma,"5,00","18,28","10,97"
7899620915039,GN NIMESULIDA 100MG C/12 CPR GLOBO,E,BORA VENDER GENÉRICO 3.0,"1,29","21,07","6,97"
7899620915046,SCAFLOGIN 100MG C/12 CPR GLOBO,E,SIMILAR PRA VENDER MUITO!,"1,60","22,60","4,99"
7899620915084,COMPLEXIMED B C/100 CPR ,E,,"8,09","11,40","11,40"
7899620915152,ACIDOGEL 37+40+5MG/ML HORTELA 4EM1 240ML,E,SIMILAR PRA VENDER MUITO!,"7,61","11,42","8,00"
7899620915312,GN CIPROFIBRATO 100MG C/30 CPR GLOBO,E,02 - Preço Controlado Plugpharma,"11,64","67,19","28,96"
7899620915329,NITRATO DE MICONAZOL 20MG/G CR 30G,C,BORA VENDER GENÉRICO 3.0,"10,14","14,34","13,63"
7899621108157,SUPL ALIMENTAR ATLHETICA NUTRI LIP BURN C/60 CPS,E,,"39,90","59,90","59,90"
7899621108270,BARRA DE CEREAIS BEST WHEY BEIJINHO DE COCO 10G CX C/12,E,,"59,25","967,26","967,26"
7899621108287,BARRA DE CEREAIS BEST WHEY BRIGADEIRO 32G CX C/12,E,,"59,25","967,26","967,26"
7899621108294,BARRA DE CEREAIS BEST WHEY BROWNIE DE CHOCOLATE 10G CX C/12,E,,"59,25","967,26","967,26"
7899621108300,BARRA DE CEREAIS BETS WHET COOKIES/CREAM 32G CX C/12,E,,"59,25","167,55","167,55"
7899621108317,BARRA DE CEREAIS BEST WHEY PEANUT CARAMEL 10G CX C/12,E,,"59,25","967,26","967,26"
7899621108324,BARRA DE CEREAIS BEST WHEY CHURROS 30G CX C/12,E,,"59,25","967,26","967,26"
7899621108515,GO ENERGY GEL ATLHETICA CAFFEINE 30G CX C/10,E,,"24,41","36,62","36,62"
7899621108539,GO ENERGY GEL ATLHETICA CAFFEINE 30G,E,,"2,44","3,90","3,90"
7899621108867,BARRA DE CEREAIS BEST WHEY BRIGADEIRO 32G,E,,"4,94","4,96","4,96"
7899621108874,BARRA DE CEREAIS BEST WHEY PEANUT CARAMEL 10G,E,,"4,94","4,96","4,96"
7899621108881,BARRA DE CEREAIS BEST WHEY BROWNIE DE CHOCOLATE 10G,E,,"4,94","7,00","7,00"
7899621108898,BARRA DE CEREAIS BEST WHEY BEIJINHO DE COCO 10G,E,,"4,94","4,95","4,95"
7899621108904,BARRA DE CEREAIS BETS WHET COOKIES/CREAM 32G,E,,"4,94","4,96","4,96"
7899621108911,BARRA DE CEREAIS BEST WHEY CHURROS 30G,E,,"4,94","4,96","4,96"
7899632511816,KIT LITTLE BEAUTY MAQUIAGEM INFANTIL      ,E,,"15,95","23,90","23,90"
7899632511885,KIT LITTLE BEAUTY MAQUIAGEM INFANTIL,E,,"15,95","23,90","23,90"
7899632511984,KIT LITTLE BEAUTY MAQUIAGEM INFANTIL  ,E,,"15,95","23,90","23,90"
7899632512004,KIT LITTLE BEAUTY MAQUIAGEM INFANTIL ,E,,"15,95","23,90","23,90"
7899640800117,ATAK CLAV 400+57+5MG/ML SUSP 70ML,E,01 - Preço Controlado Plugpharma,"28,97","43,09","37,34"
7899640800148,HOMINUS 2+5MG C/30 CAPS,E,02 - Preço Controlado Plugpharma,"100,56","163,07","141,30"
7899640800469,"BART H 150MG+12,5MG C/30 CPR ",E,02 - Preço Controlado Plugpharma,"92,66","144,48","119,41"
7899640800582,"BART H 300+12,5MG C/30 CPR",E,02 - Preço Controlado Plugpharma,"97,66","144,48","119,41"
7899640802517,ALURAX 2MG C/30 CPR REVEST,E,02 - Preço Controlado Plugpharma,"44,20","67,88","56,10"
7899640802517,ALURAX 2MG C/30 CPR REVEST,E,03 - Preço Controlado Plugpharma,"44,20","67,88","56,10"
7899640803507,TAVOK 500MG C/10 CPR,E,02 - Preço Controlado Plugpharma,"76,85","119,53","103,57"
7899640803521,PERMESE 5+2MG/ML INJ 1X1ML + SERINGA,E,02 - Preço Controlado Plugpharma,"19,62","30,14","26,12"
7899640803880,ASSERT 25MG C/30 CPR REVEST,E,02 - Preço Controlado Plugpharma,"35,41","70,13","57,96"
7899640803927,ASSERT 50MG C/30 CPR REVEST,E,02 - Preço Controlado Plugpharma,"64,94","103,45","85,50"
7899640803972,ASSERT 100MG C/30 CPR REVEST,E,01 - Preço Controlado Plugpharma,"129,77","206,85","170,96"
7899640803972,ASSERT 100MG C/30 CPR REVEST,E,02 - Preço Controlado Plugpharma,"141,34","206,85","170,96"
7899640804160,MUD CR 10MG,E,02 - Preço Controlado Plugpharma,"12,72","21,17","18,34"
7899640804283,"TRIAXIN 1G INJ C/1 AMP 3,5ML",E,02 - Preço Controlado Plugpharma,"28,88","45,44","39,37"
7899640804665,ATAK CLAV 875+125MG C/14 CPR REVEST,E,02 - Preço Controlado Plugpharma,"43,91","71,50","61,95"
7899640804672,ATAK CLAV 875+125MG C/20 CPR REVEST,E,02 - Preço Controlado Plugpharma,"59,70","95,03","82,34"
7899640806010,ARIA 10MG C/30 CPR,E,02 - Preço Controlado Plugpharma,"35,63","64,63","53,42"
7899640806072,QUELATUS MULHER C/30 CPS,E,,"75,60","101,08","101,08"
7899640806102,"PROSSO 250+2,5MG C/30 CPR",E,,"122,06","172,58","172,58"
7899640806126,QUELATUS MIND C/60 CAPS ,E,,"88,40","124,99","124,99"
7899640806539,BUONA  150MG C/30 CAPS,E,01 - Preço Controlado Plugpharma,"113,50","163,26","134,93"
7899640806607,CITTA 20MG C/30 CPR REVEST,E,02 - Preço Controlado Plugpharma,"48,94","94,64","78,22"
7899640806768,DIACQUA 50MG C/30 CPR,E,02 - Preço Controlado Plugpharma,"31,27","46,60","38,51"
7899640807031,FORFIG 100MG C/30 CPR REVEST,E,02 - Preço Controlado Plugpharma,"70,08","105,59","91,49"
7899640807109,FORFIG 200MG C/60 CPS MOLES DURAS,E,02 - Preço Controlado Plugpharma,"130,89","198,27","171,80"
7899640807192,KOIDE D XPE 120ML,E,02 - Preço Controlado Plugpharma,"35,44","51,52","44,64"
7899640807222,MANTIDAN 100MG C/20 CPR,E,02 - Preço Controlado Plugpharma,"14,65","25,30","20,91"
7899640807345,PIVAST 2MG C/30 CPR REVEST,E,02 - Preço Controlado Plugpharma,"66,68","103,87","85,85"
7899640807529,TORANTE 15MG XPE 200ML,E,02 - Preço Controlado Plugpharma,"66,45","106,33","92,13"
7899640807796,VENDEXLA 50MG C/30 CPR ,E,02 - Preço Controlado Plugpharma,"67,91","107,76","89,06"
7899640808076,"TRIAXIN 1G IM 3,5ML+DIL INJ   CX C/5",E,02 - Preço Controlado Plugpharma,"126,87","227,18","196,85"
7899640808106,ALGIE 150MG C/10 CPR,E,02 - Preço Controlado Plugpharma,"29,24","52,75","45,71"
7899640808168,KELUS GEL 15G,E,PROPAGADO ,"165,48","233,98","189,53"
7899640808212,QUELATUS BARI C/30 CPR MAST,E,SUPLEMENTO ALIMENTAR ,"64,18","90,60","84,26"
7899640808236,QUELATUS BARI C/60 CPR,E,PROPAGADO ,"110,54","156,30","126,61"
7899640808373,MOBALE 75MG C/30 CAPS ,E,02 - Preço Controlado Plugpharma,"44,90","65,15","53,83"
7899640808441,MOBALE 150MG C/30 CAPS DURA,E,02 - Preço Controlado Plugpharma,"63,33","99,99","82,64"
7899640808779,OHDE 15.000 UI C/4 CAPS MOLE ,E,02 - Preço Controlado Plugpharma,"38,30","58,38","50,59"
7899640808809,OHDE 50000UI C/4 CAPS,E,02 - Preço Controlado Plugpharma,"61,72","94,71","82,07"
7899640808847,PROSSO D+ C/30 CPR,E,,"98,79","144,10","144,10"
7899640808922,RIPOSO SL 5MG C/30 CPR,E,02 - Preço Controlado Plugpharma,"45,26","75,87","62,71"
7899640808946,"ATRACE 37,5+325MG C/20 CPR REVEST",E,02 - Preço Controlado Plugpharma,"39,08","65,03","53,75"
7899640808953,DIEVARI 900+100MG C/30 CPR MOMENTA,E,02 - Preço Controlado Plugpharma,"89,54","155,23","134,51"
7899640808984,AIRES 20MG XPE 100ML,E,02 - Preço Controlado Plugpharma,"22,68","36,75","33,31"
7899640809011,QUELATUS GEST C/60 CAPS,E,SUPLEMENTO ALIMENTAR ,"113,61","153,46","133,99"
7899640809059,HOMINUS 2+5MG C/60 CAPS,E,02 - Preço Controlado Plugpharma,"127,13","196,30","170,09"
7899640809127,DUCOX 200MG C/30 CAPS DURA,E,02 - Preço Controlado Plugpharma,"74,72","118,59","98,01"
7899640809134,DUCOX 200MG C/10 CPR ,E,02 - Preço Controlado Plugpharma,"26,70","44,75","36,99"
7899640809165,PERMUT CR 20G,E,02 - Preço Controlado Plugpharma,"24,40","41,42","35,89"
7899640809202,ROX 20MG C/30 CPR,E,02 - Preço Controlado Plugpharma,"56,82","95,25","78,72"
7899640809240,ROX 20MG C/10 CPR,E,02 - Preço Controlado Plugpharma,"21,39","31,77","26,26"
7899640809301,BEMOVE C/30 CPR ,E,,"152,20","187,31","187,31"
7899640809738,OLSAR 20MG C/30 CPR,C,02 - Preço Controlado Plugpharma,"30,16","48,72","40,27"
7899640809745,OLSAR 40MG C/30 CPR,D,02 - Preço Controlado Plugpharma,"35,21","51,22","42,33"
7899640809806,"OLSAR H 40+12,5MG C/30 CPR",E,02 - Preço Controlado Plugpharma,"42,35","80,18","66,27"
7899640809905,UMBI GTS 8ML ,E,,"90,38","127,79","127,79"
7899640810321,ASSERT 25MG C/30 CPR,E,SIMILAR PRA VENDER MUITO!,"48,31","70,13","57,96"
7899640810338,ASSERT 50MG C/30 CPR,E,01 - Preço Controlado Plugpharma,"51,76","103,45","85,50"
7899640810338,ASSERT 50MG C/30 CPR,E,02 - Preço Controlado Plugpharma,"70,52","103,45","85,50"
7899640810338,ASSERT 50MG C/30 CPR,E,PROPAGADO ,"70,52","103,45","83,80"
7899640810345,ASSERT 100MG C/30 CPR REVEST,E,02 - Preço Controlado Plugpharma,"141,34","206,85","170,96"
7899640810413,CITOBE 5000+100+100MG C/30 CPR,E,02 - Preço Controlado Plugpharma,"55,42","84,61","73,31"
7899652100014,TOALHAS DEMAQUILANTE MACRILAN ROSA ,E,,"11,30","16,95","16,95"
7899652100281,PILCEL MACRILAN DUO FIBER A42,E,,"8,90","13,50","13,50"
7899652100380,ESPONJA MACRILAN GOTAS EP08,E,,"5,50","8,90","8,90"
7899652100397,ESPONJA GOTA PARA MAQUIAGEM MACRILAN,D,,"5,63","8,70","8,70"
7899652100427,ESPONJA MACRILAN P/LIMPEZA FACIAL DUPLA EP11,E,,"4,80","7,20","7,20"
7899652100595,PINCEL PROFISSIONAL LINHA BFF PARA PO MACRILAN,E,,"15,70","23,50","23,50"
7899652100601,PINCEL PROFISSIONAL LINHA BFF PARA BASE MACRILAN,E,,"10,30","15,90","15,90"
7899652100618,PINCEL PROFISSIONAL LINHA BFF PARA CORRETIVO MACRILAN,E,,"6,80","10,50","10,50"
7899652100625,PINCEL PROFISSIONAL LINHA BFF PARA BLUSH MACRILAN,E,,"11,50","17,50","17,50"
7899652100632,PINCEL PROFISSIONAL LINHA BFF PARA ILUMINADOR MACRILAN,E,,"13,80","19,90","19,90"
7899652100649,PINCEL PROFISSIONAL LINHA BFF PARA SOMBRA MACRILAN,E,,"7,90","11,90","11,90"
7899652100656,PINCEL PROFISSIONAL BFF PARA PRECISAO DE SOMBRA MACRILAN,E,,"7,00","10,50","10,50"
7899652100663,PINCEL LAPIS PROFISSIONAL LINHA BFF PARA SOMBRA MACRILAN,E,,"7,80","11,90","11,90"
7899652100670,PINCEL PROFISSIONAL LINHA BFF PARA ESFUMAR MACRILAN,E,,"7,20","10,80","10,80"
7899652100687,PINCEL PROFISSIONAL BFF PARA SOMBRA MACRILAN,E,,"7,20","10,90","10,90"
7899652100694,PINCEL DUPLO PROFISSIONAL BFF ESCOVA E CHANFRADO MACRILAN,E,,"7,70","11,50","11,50"
7899652100700,PINCEL CHANFRADO PROFISSIONAL BFF PARA DELINEAR MACRILAN,E,,"6,05","9,50","9,50"
7899652101042,ESPONJA MACRILAN GOTA C/ESTOJO DE PROTECAO EP16,E,,"9,90","14,90","14,90"
7899653753943,ELASTICO LACO GRANDE SORTIDO P/CABELO LG01,E,,"1,50","2,50","2,50"
7899653781809,APARELHO DE BARBEAR + LAMINA ORIGINAL,E,,"5,90","8,90","8,90"
7899661744766,MASC FACIAL REMOCAO DE CRAVOS AMORA NEGRA SUPER PODER 8G,E,,"1,45","2,90","2,90"
7899661747552,LENCO DEMAQUILANTE PESSEGO PODERES C/25 UNID,E,,"0,74","1,59","1,59"
7899661747569,LENCO DEMAQUILANTE MELANCIA PODERES C/25 UNID,E,,"0,74","1,59","1,59"
7899661747576,LENCO DEMAQUILANTE MELAO PODERES C/25 UNID,E,,"0,74","1,59","1,59"
7899661758268,ESM ONLY COLOR ALL BLACK 9ML,E,,"2,46","3,69","3,69"
7899661758275,ESM ONLY COLOR PROVOCANTE 9ML,E,,"2,46","3,49","3,49"
7899661758305,ESM ONLY COLOR ROMA 9ML,E,,"2,46","3,90","3,90"
7899661758329,ESM ONLY COLOR NOITADA 9ML,E,,"2,46","3,49","3,49"
7899661758343,ESM ONLY COLOR BEIJO DOCE 8ML,D,,"2,46","3,49","3,49"
7899661758510,ESM ONLY COLOR SEDA 9ML,D,,"2,46","3,49","3,49"
7899661758527,ESM ONLY COLOR NUVEM 8ML,E,,"2,46","3,49","3,49"
7899661758534,ESM ONLY COLOR PORCELANA 9ML,D,,"2,46","3,49","3,49"
7899661758541,ESM ONLY COLOR CARINHOSA 9ML,E,,"2,46","3,49","3,49"
7899661758589,ESM ONLY COLOR BANHO DE OURO 9ML,C,,"2,27","3,49","3,49"
7899661758633,ESM ONLY COLOR CINDERELA 9ML,C,,"2,27","3,49","3,49"
7899661758701,ESM ONLY COLOR METALICO REFINADO 9ML,C,,"2,46","3,49","3,49"
7899661758732,ESM ONLY COLOR METALICO ENIGMA 9ML,D,,"2,46","3,49","3,49"
7899661768984,ESM SOS NAILS ONLY COLOR CRESCE JA 9ML,C,,"3,32","4,90","4,90"
7899661768991,ESM SOS NAILS ONLY COLOR DURO DE ROER 9ML,D,,"3,32","4,90","4,90"
7899661769035,ESM SOS NAILS ONLY COLOR UNHAS DE CONCRETO 9ML,C,,"3,32","4,90","4,90"
7899673302350,ALCOOL EM GEL 70% POTI 500ML,E,,"7,59","13,90","13,90"
7899674004031,DES INTIMO EVEL SENSUAL 100ML,E,,"23,98","35,90","35,90"
7899674008497,DES HIGI INTIMA SUAVE 100ML,D,,"29,38","41,90","41,90"
7899674008503,DES HIGI INTIMA POWDER 100ML,D,,"29,38","41,90","41,90"
7899674012371,NEUTRALIZADOR ABOVE PURO AR ACQUA VANILLA 250G,E,,"7,99","10,50","10,50"
7899674017062,DES AERO ABOVE WOMEN CANDY 150ML,B,,"6,79","8,99","8,99"
7899674017062,DES AERO ABOVE WOMEN CANDY 150ML,C,,"7,09","8,99","8,99"
7899674017062,DES AERO ABOVE WOMEN CANDY 150ML,E,,"6,64","8,99","8,99"
7899674017079,DES AERO ABOVE WOMEN LADY 150ML ,B,,"6,95","8,99","8,99"
7899674017079,DES AERO ABOVE WOMEN LADY 150ML ,C,,"7,02","8,99","8,99"
7899674017079,DES AERO ABOVE WOMEN LADY 150ML ,D,,"6,64","8,99","8,99"
7899674017086,DES AERO MAN ABOVE COUNTRY 150ML,E,,"6,11","8,99","8,99"
7899674017093,DES AERO ABOVE WOMEN FRESH 150ML,B,,"6,89","8,99","8,99"
7899674017093,DES AERO ABOVE WOMEN FRESH 150ML,C,,"6,68","8,99","8,99"
7899674017093,DES AERO ABOVE WOMEN FRESH 150ML,E,,"6,63","8,99","8,99"
7899674017109,DES AERO MAN ABOVE URBAN 150ML,E,,"6,12","8,99","8,99"
7899674017116,DES AERO MAN ABOVE SPORT 150ML ,B,,"6,85","8,99","8,99"
7899674017116,DES AERO MAN ABOVE SPORT 150ML ,E,,"6,72","8,99","8,99"
7899674017123,ESPUMA BARBEAR ABOVE 200ML MEN C/ 200ML,D,,"13,48","18,90","18,90"
7899674020918,SH SECO CHARMING QUERO 150ML,E,,"10,90","16,50","16,50"
7899674020925,SH SECO CLESS CHARMING CRUSH 150ML,E,,"10,90","16,50","16,50"
7899674021397,ESPUMA DE BARBEAR SPORT BRUT MEN 200ML,E,,"10,84","15,50","15,50"
7899674021564,DES INTIMO EVEL ANGEL 100ML,E,,"23,98","35,90","35,90"
7899674021830,DES AERO ABOVE TEEN POSITIVE 150ML,E,,"6,28","8,99","8,99"
7899674021847,DES AERO ABOVE CLASS TEEN DREAM BIG 150ML,E,,"5,65","8,99","8,99"
7899674021854,DES AERO ABOVE CLASS TEEN GOOD VIBES 150ML,E,,"6,02","8,99","8,99"
7899674021946,DES AERO ABOVE SEM PERFUME 150ML,C,,"7,12","8,99","8,99"
7899674021946,DES AERO ABOVE SEM PERFUME 150ML,D,,"6,95","8,99","8,99"
7899674021946,DES AERO ABOVE SEM PERFUME 150ML,E,,"6,37","8,99","8,99"
7899674021953,POS SOL ABOVE SPRAY 150ML,E,,"13,89","21,00","21,00"
7899674021960,DES AERO ABOVE INTIMO 100ML,E,,"19,88","29,90","29,90"
7899674022004,DES AERO ABOVE WOMEN SPORT ENERGY 150ML,B,,"6,95","8,99","8,99"
7899674022004,DES AERO ABOVE WOMEN SPORT ENERGY 150ML,C,,"7,10","8,99","8,99"
7899674022004,DES AERO ABOVE WOMEN SPORT ENERGY 150ML,E,,"6,95","8,99","8,99"
7899674022011,DES AERO MAN ABOVE SPORT ENERGY 150ML,B,,"7,08","8,99","8,99"
7899674022011,DES AERO MAN ABOVE SPORT ENERGY 150ML,C,,"7,09","8,99","8,99"
7899674022011,DES AERO MAN ABOVE SPORT ENERGY 150ML,E,,"6,99","8,99","8,99"
7899674022905,ESPUMA DEPIL ABOVE COM LAMINA 200ML,E,,"14,39","21,60","21,60"
7899674023254,DES AERO ABOVE TEEN BOY 150ML,E,,"6,38","8,99","8,99"
7899674023292,REPELENTE ABOVE AERO PROTECT 150ML,E,,"19,19","28,80","28,80"
7899674024312,DES AERO ABOVE WOMEN SOFT CREME 150ML ,E,,"5,83","8,99","8,99"
7899674024961,DES AERO MAN ABOVE CLUBE SANTOS 150ML,E,,"4,98","8,99","8,99"
7899674025012,DES AERO MAN ABOVE CLUBE SAO PAULO 150ML,E,,"4,98","8,99","8,99"
7899674025043,DES AERO MAN ABOVE CLUBE PALMEIRAS 150ML,E,,"6,90","8,99","8,99"
7899674026989,DES AERO ABOVE WOMEN DOLCE VITA 150ML,B,,"6,89","8,99","8,99"
7899674026989,DES AERO ABOVE WOMEN DOLCE VITA 150ML,C,,"6,33","8,99","8,99"
7899674026989,DES AERO ABOVE WOMEN DOLCE VITA 150ML,E,,"6,09","8,99","8,99"
7899674027443,DES AERO MAN ABOVE ELEMENTS CANYON 150ML ,E,,"6,09","8,99","8,99"
7899674027467,DES AERO MAN ABOVE ELEMENTS VULCAN 150ML,B,,"6,87","8,99","8,99"
7899674027467,DES AERO MAN ABOVE ELEMENTS VULCAN 150ML,C,,"7,11","8,99","8,99"
7899674027467,DES AERO MAN ABOVE ELEMENTS VULCAN 150ML,E,,"6,95","8,99","8,99"
7899674027481,DES AERO MAN ABOVE ELEMENTS OCEAN 150ML,B,,"6,85","8,99","8,99"
7899674027481,DES AERO MAN ABOVE ELEMENTS OCEAN 150ML,D,,"6,47","8,99","8,99"
7899674027504,DES AERO MAN ABOVE ELEMENTS HURRICANE 150ML ,B,,"7,00","8,99","8,99"
7899674027504,DES AERO MAN ABOVE ELEMENTS HURRICANE 150ML ,C,,"6,94","8,99","8,99"
7899674027504,DES AERO MAN ABOVE ELEMENTS HURRICANE 150ML ,E,,"6,63","8,99","8,99"
7899674027641,SH ABOVE A SECO FRESH 150ML,E,,"14,33","20,90","20,90"
7899674027658,SH ABOVE A SECO COCONUT 150ML,D,,"16,12","21,90","21,90"
7899674027665,SH SECO ABOVE DRY CANDY 150ML,E,,"13,89","20,90","20,90"
7899674027672,SH SECO ABOVE NEUTRAL 150ML,D,,"16,73","21,90","21,90"
7899674027672,SH SECO ABOVE NEUTRAL 150ML,E,,"15,80","21,90","21,90"
7899674028341,DES AERO ABOVE TEEN BE SWEET 150ML,E,,"6,22","8,99","8,99"
7899674029218,DES AERO MAN ABOVE IINVISIBLE 150ML,E,,"6,38","8,99","8,99"
7899674029225,DES AERO ABOVE ANT INVISIBLE WOMAN 150ML,B,,"7,07","8,99","8,99"
7899674029225,DES AERO ABOVE ANT INVISIBLE WOMAN 150ML,C,,"6,99","8,99","8,99"
7899674029225,DES AERO ABOVE ANT INVISIBLE WOMAN 150ML,E,,"6,95","8,99","8,99"
7899674030337,SUPER DOMLINE LISO CLEAN SPRAY 300ML,E,,"9,33","3,99","3,99"
7899674030450,ALCOOL SPRAY DOMLINE 400ML ,E,,"9,97","15,50","15,50"
7899674030498,ALCOOL AERO 70% 300ML,E,,"11,99","15,50","15,50"
7899674030511,ESPUMA ABOVE HIGIENIZADORA P/MAOS 150ML,E,,"10,73","11,99","11,99"
7899674032409,DES AERO ABOVE WOMEN PEACEFUL FASHION 150ML,C,,"6,63","8,99","8,99"
7899674032409,DES AERO ABOVE WOMEN PEACEFUL FASHION 150ML,E,,"6,66","8,99","8,99"
7899674032416,DES AERO ABOVE WOMEN STRONG CLASSIC 150ML,B,,"6,99","8,99","8,99"
7899674032416,DES AERO ABOVE WOMEN STRONG CLASSIC 150ML,D,,"7,10","8,99","8,99"
7899674032416,DES AERO ABOVE WOMEN STRONG CLASSIC 150ML,E,,"6,42","8,99","8,99"
7899674032423,DES AERO ABOVE WOMEN FIERCE SAVAGE 150ML,B,,"6,88","8,99","8,99"
7899674032423,DES AERO ABOVE WOMEN FIERCE SAVAGE 150ML,D,,"6,49","8,99","8,99"
7899674032430,DES AERO ABOVE WOMEN MODERN UNIQUE 150ML,E,,"6,09","8,99","8,99"
7899674032768,DES AERO MAN ABOVE BLACK MARINE 100ML,E,,"5,31","8,99","8,99"
7899674032775,DES AERO MAN ABOVE AERO BLACK CLASSIC 100ML,E,,"5,31","8,99","8,99"
7899674034229,DES AERO MAN ABOVE BBB 150ML,E,,"5,26","8,99","8,99"
7899674034236,DES AERO ABOVE BBB LIDER WOMEN 150ML,E,,"5,26","8,99","8,99"
7899674034243,DES AERO ABOVE BBB ANJO WOMEN 150ML,E,,"5,26","8,99","8,99"
7899674034267,DES AERO MAN ABOVE ONE BY SPORT 150ML,B,,"6,91","8,99","8,99"
7899674034274,DES AERO MAN ABOVE ONE BY ENERGY 150ML,C,,"6,94","8,99","8,99"
7899674034274,DES AERO MAN ABOVE ONE BY ENERGY 150ML,E,,"5,96","8,99","8,99"
7899674034281,DES AERO ABOVE ONE BY PASSION WOMEN 150ML,B,,"6,54","8,99","8,99"
7899674034281,DES AERO ABOVE ONE BY PASSION WOMEN 150ML,E,,"6,13","8,99","8,99"
7899674034298,DES AERO ABOVE ONE BY LOVE WOMEN 150ML,E,,"6,10","8,99","8,99"
7899674034304,DES AERO ABOVE ONE BY MOVING WOMEN 150ML,D,,"5,99","8,99","8,99"
7899674034304,DES AERO ABOVE ONE BY MOVING WOMEN 150ML,E,,"6,16","8,99","8,99"
7899674035196,DES AERO MAN ABOVE CARBON ACTIVE 150ML,D,,"6,47","8,99","8,99"
7899674035349,DES AERO ABOVE DERMACL NEYMAR JR UNISEX 150ML,E,,"7,48","8,99","8,99"
7899674035387,DES ABOVE WOMAN PES PROTECT NEYMA  150ML ,E,,"7,89","8,99","8,99"
7899674035486,DES AERO ABOVE CREAM SHINE 150ML,C,,"6,85","8,99","8,99"
7899674035561,DES AERO ABOVE CREAM LIGHT WOMEN 150ML,B,,"6,85","8,99","8,99"
7899674036926,ESPUMA BARBEAR ISACARE FOR MEN TRADICIONAL 200ML,E,,"9,00","9,99","9,99"
7899674039460,DES AERO MAN ABOVE EXTREME SPORT INVISIBLE 72H 150ML,B,,"7,07","8,99","8,99"
7899674039460,DES AERO MAN ABOVE EXTREME SPORT INVISIBLE 72H 150ML,C,,"6,15","8,99","8,99"
7899674039552,DES AERO MAN ABOVE EXTREME BLACK INVISIBLE 72H 150ML,B,,"6,90","8,99","8,99"
7899674039552,DES AERO MAN ABOVE EXTREME BLACK INVISIBLE 72H 150ML,E,,"6,21","8,99","8,99"
7899674039569,DES AERO MAN ABOVE EXTREME MOVEMENT INVISIBLE 72H 150ML,B,,"6,86","8,99","8,99"
