ean,name,drogal_price,drogasil_price,drogal_observation,drogasil_observation
"7899547529968","Cloridrato de Paroxetina 20mg 30 Comprimidos Revestidos Prati Donaduzzi Genérico","","13,89","",""
"7899547530315","Risperidona 3mg Prati Donaduzzi 30 Comprimidos Revestidos","31,39","17,19","",""
"7899547531206","Dipirona Monoidratada 500mg 20 compridos (G) - Prati Donaduzzi","10,59","15,29","",""
"7899547531213","Dipirona 500mg Prati Donaduzzi 30 Comprimidos","12,79","22,99","",""
"7899547531220","Besilato de Anlodipino 5mg 60 comprimidos Prati Donaduzzi Genérico","","17,79","",""
"7899547531305","Vitamina D3 Dvitta 7.000UI 4 Cápsulas","","14,19","",""
"7899547531312","Vitamina D3 Dvitta 7.000UI 8 Cápsulas","","33,07","",""
"7899547531329","Vitamina D3 Dvitta 7.000UI 10 Cápsulas","","39,66","",""
"7899547531435","Pratiprazol 20mg 28 Cápsulas de Liberação Retardada Prati Donaduzzi","","18,99","",""
"7899547531466","Pratiprazol 20mg 56 Cápsulas de Liberação Retardada Prati Donaduzzi","","35,99","",""
"7899547531480","Pratiprazol 20mg 84 Cápsulas de Liberação Retardada Prati Donaduzz","","54,99","",""
"7899547531848","Pratiprazol 40mg 28 Cápsulas de Liberação Retardada Prati Donaduzzi","","46,08","",""
"7899547532258","Lavie 50mg/ml Xarope 100ml","14,49","14,49","",""
"7899547532555","Maizher 10mg 30 Comprimidos","35,25","41,79","",""
"7899547532562","Maizher 10mg 60 Comprimidos","61,99","58,99","",""
"7899547532586","Maizher 10mg 120 Comprimidos","74,99","74,99","",""
"7899547532777","Perlid 1mgc 30 Comprimidos Revestidos","35,49","33,99","",""
"7899547532890","Perlid 2mg 30 Comprimidos Revestidos","32,49","33,99","",""
"7899547533019","Perlid 3mgc 30 Comprimidos Revestidos","35,49","33,99","",""
"7899547533132","Perlid 1mg/ml Solução Oral 30ml + Seringa Dosadora","59,49","59,39","",""
"7899547533248","Onaz 2,5mg 30 Comprimidos Revestidos","61,99","61,59","",""
"7899547533378","Onaz 5mg Prati-Donaduzzi 30 Comprimidos Revestidos","122,99","102,49","",""
"7899547533514","Onaz 10mg Prati-Donaduzzi 30 Comprimidos Revestidos","122,99","112,99","",""
"7899547533613","Gapem 300mg 30 Cápsulas","67,99","66,79","",""
"7899547533675","Gapem 400mg 30 Cápsulas","91,99","86,99","",""
"7899547533729","Cloridrato de Fluoxetina 20mg 60 Comprimidos Revestidos Prati Donaduzzi Genérico","","51,39","",""
"7899547534078","Harip 10mg 30 Comprimidos","161,99","155,98","",""
"7899547534139","Harip 15mg 30 Comprimidos","254,99","233,99","",""
"7899547534771","Zapsy 30mg 30 Comprimidos Revestidos","100,69","101,99","",""
"7899547534870","Zapsy 45mg 30 Comprimidos Revestidos","156,39","156,99","",""
"7899547535686","Ivermectina 6mg 2 Comprimidos Prati Donaduzzi Genérico","","7,85","",""
"7899547535693","Ivermectina 6mg 4 Comprimidos Prati Donaduzzi Genérico","","22,49","",""
"7899547536096","Sulph Sulfadiazina de Prata 10mg/g Creme 30g","","14,79","",""
"7899547536102","Sulph Sulfadiazina de Prata 10mg/g Creme 50g","","30,66","",""
"7899547536119","Sulph Sulfadiazina de Prata 10mg/g Creme 120g","","73,60","",""
"7899547538557","Ralzin Cloridrato de Sertralina 50mg 30 comprimidos","","56,59","",""
"7899547538564","Ralzin Cloridrato de Sertralina 50mg 60 comprimidos","","95,99","",""
"7899547538670","Ralzin Cloridrato de Sertralina 100mg 30 comprimidos","","98,49","",""
"7899547538687","Ralzin Cloridrato de Sertralina 100mg 60 comprimidos","","186,99","",""
"7899547538878","Elatium 8mg 30 Cápsulas Duras de Liberação Prolongada","105,09","97,99","",""
"7899547538915","Elatium 16mg 30 Capsulas","168,99","157,99","",""
"7899547538960","Elatium 24mg 30 Capsulas","159,09","159,99","",""
"7899547539660","Indapamida Prati Donaduzzi 1,5 Mg 30 Comprimidos Revestido","13,32","","",""
"7899547539677","Indapamida 1,5 Mg Prati Donaduzzi 60 Comprimidos","32,39","43,99","",""
"7899547544558","Besilato Anlodipino 5mg 60 comprimidos (G) Prati Donaduzzi","11,99","","",""
"7899547546637","Aurom Benzoato de Rizatriptana 10mg 2 Comprimidos","","24,09","",""
"7899551301284","Ezetimiba 10mg - 30 comprimidos Biolab Genérico","","32,79","",""
"7899551303868","Cloridrato de Nebivolol 5mg Biolab 30 Comprimidos","32,59","27,49","",""
"7899551304094","Cloridrato de Nebivolol 5mg Biolab 60 comprimidos","53,49","","",""
"7899551305466","Bromidrato de Galantamina 8mg Biolab 30 Cápsulas Duras de Liberação Prolongada","92,30","","",""
"7899551305572","Bromidrato de Galantamina 16mg Biolab 30 Cápsulas Duras de Liberação Prolongada","115,90","","",""
"7899551307743","Paracetamol + Fosfato de Codeína 500mg + 30mg Biolab 36 Comprimidos","28,09","31,19","",""
"7899551308900","Sutriptan 100mg 2 Comprimidos Revestidos","35,46","50,99","",""
"7899551308917","Sutriptan 50mg 2 Comprimidos Revestidos","16,38","26,59","",""
"7899551309266","Agud 500mg + 30mg 24 Comprimidos","55,49","","",""
"7899620910744","Cloridrato De Hidroxizina 10mg/5ml Solução Oral 100ml Globo Pharma Genérico","","22,49","",""
"7899620911031","Sinvastatina 20mg 30 comprimidos Globo Pharma Genérico","","10,69","","Leve 2 unidades por R$ 8,02 cada"
"7899620911079","Sinvastatina 40mg 30 comprimidos Globo Pharma Genérico","","15,79","","Leve 2 unidades por R$ 11,84 cada"
"7899620911277","Cloridrato de Sertralina 50mg - 30 comprimidos Globo Pharma Genérico","","16,29","",""
"7899620911307","Hoxidrin Cloridrato de Hidroxizina 2mg/ml Solução Oral 100ml + Copo-Medida","","26,89","",""
"7899620911352","Cetoconazol 200mg 10 comprimidos Globo Pharma Genérico","","14,19","",""
"7899620911857","Secnidazol 1000mg 2 comprimidos Globo Pharma Genérico","","11,19","",""
"7899620911864","Secnidazol 1000mg 4 comprimidos Globo Pharma Genérico","","16,09","",""
"7899620912151","Prednisona 20mg 10 comprimidos Globo Pharma Genérico","","14,59","",""
"7899620912731","Acebrofilina 50mg/5ml Globo 120ml + Copo Medidor","26,12","","",""
"7899620915039","Nimesulida 100mg Globo 12 Comprimidos","6,99","","",""
"7899620915404","Risperidona 2mg - 30 comprimidos Globo Pharma Genérico","","18,49","",""
"7899620915756","Ibuprofeno 600mg 10 cápsulas Globo Pharma Genérico","","14,09","","Leve 2 unidades por R$ 10,57 cada"
"7899620915886","Globoflu Fosfato de Oseltamivir 30mg 10 cápsulas","","86,99","",""
"7899620915909","Globoflu Fosfato de Oseltamivir 45mg 10 cápsulas","","168,93","",""
"7899620915923","Globoflu Fosfato de Oseltamivir 75mg 10 cápsulas","","309,13","",""
"7899620915954","Digluss Vildagliptina 50mg 28 comprimidos","","118,86","",""
"7899620915961","Digluss Vildagliptina 50mg 56 comprimidos","","237,71","",""
"7899620916630","Mirtazapina 15mg Globo 30 Comprimidos Orodispersíveis","39,89","36,59","",""
"7899620916661","Cloridrato de Pioglitazona 30mg Globo Pharma 30 Comprimidos","86,99","","",""
"7899620917408","Cloridrato de Pioglitazona 30mg Globo Pharma 60 Comprimidos","197,99","","",""
"7899640809677","Motraz 50mg 60 Comprimidos Revestidos","53,99","57,99","",""
"7899640809684","Motraz 100mg 30 Comprimidos Revestidos","55,09","58,19","",""
"7899640810321","Assert 25mg 30 Comprimidos Revestidos","60,49","62,59","",""
"7899640810338","Assert 50mg 30 Comprimidos Revestidos","90,69","86,99","",""
"7899640810345","Assert 100mg 30 Comprimidos Revestidos","168,69","177,99","",""
"7899824400065","Jofix 4mg 10 Comprimidos De Desintegração Oral","39,29","41,99","",""
"7899824400072","Jofix 8mg 10 Comprimidos De Desintegração Oral","76,99","81,99","",""
"7899824400331","Minel 200mg 30 Comprimidos Revestidos","150,49","152,99","",""
"7899824400409","Nevrix Solução Injetável Intramuscular 3 Ampolas 2ml","23,89","23,69","",""
"7899824400478","Lacass 66,66mg 14 Comprimidos Revestidos","58,39","65,59","",""
"7899824400546","Pazine 315mg 30 Comprmidos","65,09","","",""
"7899824400560","Folacin 5mg 30 Comprimidos Revestidos","30,79","35,59","",""
"7899824400690","Nevrix 20 Comprimidos Revestidos","62,89","64,79","",""
"7899824400737","Suplemento Alimentar Folifer 30 Comprimidos Revestidos","77,75","77,49","",""
"7899824400812","Enax 200mg 30 Comprimidos Revestidos","80,99","81,99","",""
"7899824400874","Zelix 150mg 1 Cápsula","42,39","44,19","",""
"7899824400881","Zelix 150mg 2 Cápsulas","88,19","87,99","",""
"7899824400911","Tericin AT Creme Vaginal 45g + 10 Aplicadores","69,99","71,99","",""
"7899824400928","Colpist MT Creme Vaginal 40g + 10 Aplicadores","39,29","42,79","",""
"7899824400942","Dexador Solução Injetável Intramuscular 3 Ampolas A 2ml + 3 Ampolas B 1ml","39,29","45,99","",""
"7899824400980","Dexador 20 Comprimidos Revestidos","73,69","72,99","",""
"7899824401208","Clic 21 Comprimidos Revestidos","21,19","","",""
"7899824401291","Nevrix 60 Comprimidos Revestidos","131,39","135,98","",""
"7899824401307","Nevrix 90 Comprimidos Revestidos","180,29","189,99","",""
"7908020500483","Nimesulida 100mg Cifarma Sabor Limão 12 Comprimidos Dispersível","13,49","14,89","",""
"7908020500735","Cobapetit Xarope Sabor Cereja 100ml + Copo Dosador","23,39","31,18","","Leve 2 unidades por R$ 21,82 cada"
"7908020500797","Acetato De Ciproterona 2mg + Etinilestradiol 0,035mg Cifarma 21 Comprimidos","11,48","16,09","",""
"7908020500803","Acetato de Ciproterona + Etinilestradiol 2mg + 0,035mg 63 comprimidos Cifarma Genérico","","40,79","",""
"7908020500889","Levonorgestrel + Etinilestradiol 0,15mg + 0,03mg Cifarma 21 Comprimidos","4,59","","",""
"7908020501336","Dorciflexin Dipirona Monoidratada 300mg + Cafeína 50mg + Citrato de Orfenadrina 35mg 30 Comprimidos","","23,66","","Leve 2 unidades por R$ 16,56 cada"
"7908020501961","Cyfenol Baby 100mg/ml Frasco 15ml + Seringa Dosadora","8,24","","",""
"7908020502296","Sorozinc Pó para Solução 4 envelopes de 14g cada","","36,60","","Leve 2 unidades por R$ 25,62 cada"
"7908020502517","Algestona Acetofenida 150mg/ml + Enantato de Estradiol 10mg/ml Cifarma Solução Injetável 1 Ampola 1ml","10,58","12,99","",""
"7908020502524","Enantato de Norestisterona 50mg/ml + Valerato de Estradiol 5mg/ml Cifarma Solução Injetável 1 Ampola + 1 Seringa Estéril","19,69","18,91","",""
"7908020502555","Noregyna 50mg + 5mg 1 Ampola com 1ml de solução de uso Intramuscular + Seringa","29,26","30,79","",""
"7908020502586","Linofeme 0,15mg + 0,03mg 21 Comprimidos Revestidos","8,69","11,39","",""
"7908020502630","Ferane 35 Acetato de Ciproterona 2mg + Etinilestradiol 0,035mg 21 drágeas","","31,59","",""
"7908020502647","Ferane 35 Acetato de Ciproterona 2mg + Etinilestradiol 0,035mg 63 drágeas","","79,49","",""
"7908020502661","Fertnon Gestodeno 0,075mg + Etinilestradiol 0,030mg 21 drágeas","","45,19","",""
"7908020502715","Pyverm 10mg Suspensão Frasco 40ml","31,35","36,99","",""
"7908020502722","Pyverm 100mg 6 Comprimidos Revestidos","30,20","34,39","",""
"7908020502739","H.Bacter IBP 56 Cápsulas/Comprimidos + 28 Cápsulas de Lansoprazol de Liberação Retardada","143,99","","",""
"7908020503088","Apetiviton BC Xarope 240ml + Copo dosador","","51,09","","Leve 2 unidades por R$ 35,76 cada"
"7908020503095","Apetiviton BC Solução Oral 240ml + Copo Medidor","24,49","","",""
"7908020503125","Poslov 1,5mg 1 Comprimido","6,69","8,49","",""
"7908020506997","Benatux Xarope Sabor Menta Frasco 120ml + Copo Medidor","14,52","21,26","",""
"7908020507024","Dextamine Xarope Sabor Cereja 120ml + Copo Dosador","26,79","27,69","",""
"7908020507314","Desloratadina 1,25mg/ml Cifarma Solução Gotas 20ml","19,69","","",""
"7908134200392","Gynpro 100mg 30 Cápsulas Moles","64,59","66,39","",""
"7908134200415","Gynpro 200mg 15 Cápsulas Moles","65,19","69,99","",""
"7908134200422","Gynpro 200mg 30 Cápsulas Moles","120,19","136,99","",""
"7908134200453","Slinda 4mg 28 Comprimidos Revestidos","105,04","104,58","",""
"7908134200552","Slinda 4mg 72 Comprimidos Revestidos + 12 Comprimidos Placebos","280,88","292,98","",""
"7908134200620","Exelring Etonogestrel 0,120mg + Etinilestradiol 0,015mg 1 Sachê Com 1 Anel Vaginal","75,59","78,49","",""
"7908134200736","Vizuria 8g Granulado 1 Envelope Sabor Laranja","44,69","57,99","",""
"7908236800049","Celebra 200mg caixa com 10 cápsulas","69,79","71,99","",""
"7908236800056","Celebra 200mg caixa com 15 cápsulas","92,29","108,99","",""
"7908236800070","Celebra 200mg caixa com 30 cápsulas","176,79","214,99","",""
"7908236800087","Citalor 10mg caixa com 30 comprimidos revestidos","113,14","134,49","",""
"7908236800100","Citalor Atorvastatina Cálcica 20mg 30 comprimidos","","131,48","",""
"7908236800124","Zoloft 50mg 30 Comprimidos Revestidos","117,04","135,50","Leve 2 e pague R$114,04 cada","Leve 3 unidades por R$ 100,04 cada"
"7908236800162","Viagra 50mg 8 Comprimidos Revestidos","218,39","252,88","","Leve 2 unidades por R$ 207,45 cada"
"7908236800179","Viagra 50mg 4 Comprimidos Revestidos","106,19","118,08","","Leve 2 unidades por R$ 103,73 cada"
"7908236800186","Viagra 50mg 2 Comprimidos Revestidos","53,29","64,77","","Leve 2 unidades por R$ 51,86 cada"
"7908236800209","Viagra 50mg 1 Comprimido Revestido","32,29","33,00","","Leve 2 unidades por R$ 25,91 cada"
"7908236800216","Viagra 25mg 4 Comprimidos Revestidos","123,29","115,99","","Leve 2 unidades por R$ 94,38 cada"
"7908236800223","Viagra 100mg 4 Comprimidos Revestidos","194,69","189,12","","Leve 2 unidades por R$ 162,39 cada"
"7908236800315","Norvasc 5mg caixa com 60 comprimidos","122,78","","",""
"7908236800322","Norvasc 5mg caixa com 30 comprimidos","82,39","81,99","",""
"7908236800353","Norvasc Besilato de Anlodipino 10mg 30 comprimidos","","155,98","",""
"7908236800384","Dicoxibe 200mg cx 10 cap","53,49","56,79","",""
"7908236800391","Dicoxibe 200mg 15 Cápsulas Duras","81,99","86,99","",""
"7908236800407","Dicoxibe 200mg cx 30 cap","168,99","172,98","",""
"7908236800483","Lípitor 20mg 30 Comprimidos Revestidos","186,97","228,85","",""
"7908236800544","Lípitor 10mg 30 Comprimidos Revestidos","181,87","198,33","",""
"7908236800568","Efexor XR 150mg 30 Cápsulas Gelatinosas Duras","642,38","389,32","",""
"7908236800605","Efexor XR 375mg caixa com 30 cápsulas","186,06","117,68","",""
"7908236800629","Efexor XR 75mg caixa com 30 cápsulas","433,68","274,30","",""
"7908236800643","Frontal 0,25mg 30 Comprimidos","28,95","33,39","Leve 2 e pague R$27,50 cada",""
"7908236800650","Frontal 0,5mg 30 Comprimidos","55,77","65,99","Leve 2 e pague R$53,66 cada",""
"7908236800667","Frontal 1mg 30 Comprimidos","100,40","112,00","Leve 2 e pague R$95,38 cada",""
"7908236800674","Frontal 2mg Frasco 30 Comprimidos","158,82","176,98","Leve 2 e pague R$150,88 cada",""
"7908236800698","Celebra 100mg caixa com 20 cápsulas","78,09","86,99","",""
"7908236800728","Frontal XR 0,5mg 30 Comprimidos de Liberação Lenta","60,29","64,19","",""
"7908236800735","Frontal XR 1mg 30 Comprimidos de Liberação Lenta","111,09","112,00","",""
"7908236800742","Frontal XR 2mg 30 Comprimidos de Liberação Lenta","172,99","169,99","",""
"7908236800759","Geodon 40mg 30 Cápsulas","590,59","585,98","",""
"7908236800766","Geodon 80mg 30 Cápsulas","919,99","1063,98","",""
"7908236800773","Lípitor 40mg 30 Comprimidos Revestidos","314,76","343,25","",""
"7908236800797","Lipitor Atorvastatina Cálcica 80mg 30 comprimidos","","343,25","",""
"7908236800841","Xalacom Solução Oftálmica 2,5ml","214,92","266,99","Leve 2 e pague R$205,34 cada","Leve 2 unidades por R$ 213,55 cada"
"7908236800858","Xalatan 50mcg/ml Frasco Gotejador 2,5ml","190,06","","Leve 2 e pague R$182,75 cada",""
"7908236800865","Zoloft 100mg 30 Comprimidos Revestidos","258,06","268,99","Leve 2 e pague R$245,15 cada","Leve 3 unidades por R$ 215,06 cada"
"7908236800902","Lyrica 150mg 28 Cápsulas Duras","295,90","225,88","",""
"7908236800933","Lyrica 75mg 28 Cápsulas Duras","192,96","","",""
"7908236800995","Citalor Atorvastatina Cálcica 40mg 30 comprimidos","","267,00","",""
"7908236801169","Zeforus 20mg 4 Comprimidos Revestidos","40,19","38,99","",""
"7908236801190","Zeforus 80mg 2 Comprimidos Revestidos","37,09","41,99","",""
"7908236801213","Inspra 25mg 30 Comprimidos Revestidos","61,09","62,39","",""
"7908236801220","Inspra 50mg 30 Comprimidos Revestidos","78,29","89,49","",""
"8054083018324","Rinvoq 15mg - Upadacitinibe - 30 comprimidos","","1961,55","",""
"8901148255852","Deprasil 30mg 30 Cápsulas","47,43","54,59","",""
"8901148255869","Deprasil 60mg 30 Cápsulas de Liberação Retardada","99,19","111,49","",""
"8902220105676","Indapen SR 1,5mg 30 Comprimidos Revestidos de Liberação Prolongada","27,31","28,99","Leve 2 e pague R$26,07 cada",""
"8902220105683","Alcytam 20mg 28 Comprimidos Revestidos","148,99","","",""
"8902220105935","Torval CR 500mg 30 Comprimidos Revestidos de Liberação Prolongada","68,69","73,49","",""
"8902220106024","Torval CR 300mg 30 Comprimidos Revestidos de Liberação Prolongada","42,49","43,19","",""
"8902220106079","Azukon MR 30mg 30 Comprimidos de Liberação Prolongada","17,06","17,09","",""
"8902220106734","Lamitor CD 25mg 30 Comprimidos para Suspensão","34,69","36,59","",""
"8902220106758","Lamitor CD 100mg 30 Comprimidos para Suspensão","79,29","89,99","",""
"8902220106970","Menelat 30mg 30 Comprimidos Revestidos","131,19","144,49","",""
"8902220106987","Menelat 45mg 30 Comprimidos Revestidos","186,99","197,99","",""
"8902220107793","Serenata 50mg 30 Comprimidos Revestidos","84,79","95,49","",""
"8902220107892","Oxcarbazepina 600mg 30 Comprimidos - Torrent Genérico","","105,99","",""
"8902220107915","Lamotrigina 25mg Torrent 30 Comprimidos","24,39","","",""
"8902220107922","Lamotrigina 50mg 30 comprimidos Torrent Genérico","","24,99","",""
"8902220107939","Lamotrigina 100mg Torrent 30 Comprimidos","36,89","","",""
"8902220108141","Carvedilol 6,25mg Torrent 30 Comprimidos","26,39","14,89","",""
"8902220108165","Carvedilol 12,5mg 30 comprimidos Torrent Genérico","","15,39","",""
"8902220108370","Epéz 5mg 30 Comprimidos Revestidos","53,91","60,19","Leve 2 e pague R$51,46 cada",""
"8902220108417","Epéz 10mg 30 Comprimidos Revestidos","53,91","61,79","Leve 2 e pague R$51,46 cada",""
"8902220108578","Rosucor 10mg 100 Comprimidos Revestidos","95,99","91,99","",""
"8902220108585","Rosucor 20mg 100 Comprimidos Revestidos","168,79","185,99","",""
"8902220108677","Cloridrato de Donepezila 5mg Torrent 30 Comprimidos Revestidos","49,39","50,79","",""
"8902220108721","Cloridrato de Donepezila 10mg Torrent 30 Comprimidos Revestidos","39,99","","",""
"8902220109049","Carvedilol 25mg Torrent 30 Comprimidos","30,79","32,39","",""
"8902220109292","Espran 10mg 30 Comprimidos Revestidos","59,59","62,99","",""
"8902220109506","Rosucor 10mg 30 Comprimidos Revestidos","32,83","34,59","Leve 2 e pague R$31,33 cada",""
